KR_ID,CUSTOM_ID,title,KR_ID_source,CBETA_ID,DZID
KR6t0142,T77n2436,T77n2436 四種法身義,catalog,T77n2436,
KR6t0143,T77n2437,T77n2437 住心決疑抄,catalog,T77n2437,
KR6t0144,T77n2438,T77n2438 阿字義,catalog,T77n2438,
KR6t0145,T77n2439,T77n2439 阿字要略觀,catalog,T77n2439,
KR6t0146,T77n2440,T77n2440 大經要義抄注解,catalog,T77n2440,
KR6t0147,T77n2441,T77n2441 祕宗教相鈔,catalog,T77n2441,
KR6t0148,T77n2442,T77n2442 十住心論鈔,catalog,T77n2442,
KR6t0149,T77n2443,T77n2443 十住心論打聞集,catalog,T77n2443,
KR6t0150,T77n2444,T77n2444 十住遮難抄,catalog,T77n2444,
KR6t0151,T77n2445,T77n2445 眞言教主問答抄,catalog,T77n2445,
KR6t0152,T77n2446,T77n2446 千輻輪相顯密集,catalog,T77n2446,
KR6t0153,T77n2447,T77n2447 貞應抄,catalog,T77n2447,
KR6t0154,T77n2448,T77n2448 諸法分別抄,catalog,T77n2448,
KR6t0155,T77n2449,T77n2449 眞言名目,catalog,T77n2449,
KR6t0156,T77n2450,T77n2450 開心抄,catalog,T77n2450,
KR6t0157,T77n2451,T77n2451 金剛頂宗綱概,catalog,T77n2451,
KR6t0158,T77n2452,T77n2452 大日經教主本地加持分別,catalog,T77n2452,
KR6t0159,T77n2453,T77n2453 寶册鈔,catalog,T77n2453,
KR6t0160,T77n2454,T77n2454 十住心義林,catalog,T77n2454,
KR6t0161,T77n2455,T77n2455 大日經主異義事,catalog,T77n2455,
KR6t0162,T77n2456,T77n2456 寶鏡鈔,catalog,T77n2456,
KR6t0163,T77n2457,T77n2457 大日經教主義,catalog,T77n2457,
KR6t0164,T77n2458,T77n2458 眞言宗未決文,catalog,T77n2458,
KR6t0165,T77n2459,T77n2459 未決答決,catalog,T77n2459,
KR6t0166,T77n2460,T77n2460 徳一未決答釋,catalog,T77n2460,
KR6t0167,T78n2461,T78n2461 大和尚奉爲平安城太上天皇灌頂文,catalog,T78n2461,
KR6t0168,T78n2462,T78n2462 三昧耶戒序,catalog,T78n2462,
KR6t0169,T78n2463,T78n2463 祕密三昧耶佛戒儀,catalog,T78n2463,
KR6t0170,T78n2464,T78n2464 五部陀羅尼問答偈讃宗祕論,catalog,T78n2464,
KR6t0171,T78n2465,T78n2465 檜尾口訣,catalog,T78n2465,
KR6t0172,T78n2466,T78n2466 高雄口訣,catalog,T78n2466,
KR6t0173,T78n2467,T78n2467 五部肝心記,catalog,T78n2467,
KR6t0174,T78n2468,T78n2468 要尊道場觀,catalog,T78n2468,
KR6t0175,T78n2469,T78n2469 不灌鈴等記,catalog,T78n2469,
KR6t0176,T78n2470,T78n2470 具支灌頂儀式,catalog,T78n2470,
KR6t0177,T78n2471,T78n2471 金剛界九會密記,catalog,T78n2471,
KR6t0178,T78n2472,T78n2472 胎藏界三部祕釋,catalog,T78n2472,
KR6t0179,T78n2473,T78n2473 小野六帖,catalog,T78n2473,
KR6t0180,T78n2474,T78n2474 五相成身義問答抄,catalog,T78n2474,
KR6t0181,T78n2475,T78n2475 十八契印義釋生起,catalog,T78n2475,
KR6t0182,T78n2476,T78n2476 別行,catalog,T78n2476,
KR6t0183,T78n2477,T78n2477 柿袋,catalog,T78n2477,
KR6t0184,T78n2478,T78n2478 要尊法,catalog,T78n2478,
KR6t0185,T78n2479,T78n2479 勝語集,catalog,T78n2479,
KR6t0186,T78n2480,T78n2480 事相料簡,catalog,T78n2480,
KR6t0187,T78n2481,T78n2481 轉非命業抄,catalog,T78n2481,
KR6t0188,T78n2482,T78n2482 傳受集,catalog,T78n2482,
KR6t0189,T78n2483,T78n2483 厚造[雙]紙,catalog,T78n2483,
KR6t0190,T78n2484,T78n2484 諸尊要抄,catalog,T78n2484,
KR6t0191,T78n2485,T78n2485 祕藏金寶鈔,catalog,T78n2485,
KR6t0192,T78n2486,T78n2486 玄祕抄,catalog,T78n2486,
KR6t0193,T78n2487,T78n2487 治承記,catalog,T78n2487,
KR6t0194,T78n2488,T78n2488 澤鈔,catalog,T78n2488,
KR6t0195,T78n2489,T78n2489 祕鈔,catalog,T78n2489,
KR6t0196,T78n2490,T78n2490 異尊抄,catalog,T78n2490,
KR6t0197,T78n2491,T78n2491 右記,catalog,T78n2491,
KR6t0198,T78n2492,T78n2492 左記,catalog,T78n2492,
KR6t0199,T78n2493,T78n2493 御記,catalog,T78n2493,
KR6t0200,T78n2494,T78n2494 追記,catalog,T78n2494,
KR6t0201,T78n2495,T78n2495 薄雙紙,catalog,T78n2495,
KR6t0202,T78n2496,T78n2496 遍口鈔,catalog,T78n2496,
KR6t0203,T78n2497,T78n2497 實歸鈔,catalog,T78n2497,
KR6t0204,T78n2498,T78n2498 幸心鈔,catalog,T78n2498,
KR6t0205,T78n2499,T78n2499 傳法灌頂私記,catalog,T78n2499,
KR6t0206,T78n2500,T78n2500 四卷,catalog,T78n2500,
KR6t0207,T78n2501,T78n2501 師口,catalog,T78n2501,
KR6t0208,T78n2502,T78n2502 行法肝葉鈔,catalog,T78n2502,
KR6t0209,T78n2503,T78n2503 授寶性院宥快記,catalog,T78n2503,
KR6t0210,T78n2504,T78n2504 中院流四度口傳,catalog,T78n2504,
KR6t0211,T78n2505,T78n2505 中院流事,catalog,T78n2505,
KR6t0212,T78n2506,T78n2506 中院流大事聞書,catalog,T78n2506,
KR6t0213,T78n2507,T78n2507 傳屍病口傳,catalog,T78n2507,
KR6t0214,T78n2508,T78n2508 傳屍病灸治,catalog,T78n2508,
KR6t0215,T78n2509,T78n2509 僞書論,catalog,T78n2509,
KR6t0216,T79n2510,T79n2510 顯密不同頌,catalog,T79n2510,
KR6t0217,T79n2511,T79n2511 眞言宗即身成佛義章,catalog,T79n2511,
KR6t0218,T79n2512,T79n2512 　字祕釋,catalog,T79n2512,
KR6t0219,T79n2513,T79n2513 　字義,catalog,T79n2513,
KR6t0220,T79n2514,T79n2514 五輪九字明祕密釋,catalog,T79n2514,
KR6t0221,T79n2515,T79n2515 密嚴淨土略觀,catalog,T79n2515,
KR6t0222,T79n2516,T79n2516 祕密莊嚴傳法灌頂一異義,catalog,T79n2516,
KR6t0223,T79n2517,T79n2517 十八道沙汰,catalog,T79n2517,
KR6t0224,T79n2518,T79n2518 金剛頂經蓮華部心念誦次第沙汰,catalog,T79n2518,
KR6t0225,T79n2519,T79n2519 胎藏界沙汰,catalog,T79n2519,
KR6t0226,T79n2520,T79n2520 心月輪祕釋,catalog,T79n2520,
KR6t0227,T79n2521,T79n2521 眞言淨菩提心私記,catalog,T79n2521,
KR6t0228,T79n2522,T79n2522 阿彌陀祕釋,catalog,T79n2522,
KR6t0229,T79n2523,T79n2523 眞言宗義,catalog,T79n2523,
KR6t0230,T79n2524,T79n2524 祕密莊嚴不二義章,catalog,T79n2524,
KR6t0231,T79n2525,T79n2525 眞言三密修行問答,catalog,T79n2525,
KR6t0232,T79n2526,T79n2526 勸發頌,catalog,T79n2526,
KR6t0233,T79n2527,T79n2527 密嚴院發露懺悔文,catalog,T79n2527,
KR6t0234,T79n2528,T79n2528 諸宗教理同異釋,catalog,T79n2528,
KR6t0235,T79n2529,T79n2529 十八道口決,catalog,T79n2529,
KR6t0236,T79n2530,T79n2530 野金口決鈔,catalog,T79n2530,
KR6t0237,T79n2531,T79n2531 野胎口決鈔,catalog,T79n2531,
KR6t0238,T79n2532,T79n2532 護摩口決,catalog,T79n2532,
KR6t0239,T79n2533,T79n2533 金界發惠抄,catalog,T79n2533,
KR6t0240,T79n2534,T79n2534 胎藏入理鈔,catalog,T79n2534,
KR6t0241,T79n2535,T79n2535 薄草子口決,catalog,T79n2535,
KR6t0242,T79n2536,T79n2536 祕鈔問答,catalog,T79n2536,
KR6t0243,T79n2537,T79n2537 釋摩訶衍論第十廣短册,catalog,T79n2537,
KR6t0244,T79n2538,T79n2538 大疏百條第三重,catalog,T79n2538,
KR6t0245,T79n2539,T79n2539 自證説法,catalog,T79n2539,
KR6t0246,T79n2540,T79n2540 大疏談義,catalog,T79n2540,
KR6t0247,T79n2541,T79n2541 祕密因縁管絃相成義,catalog,T79n2541,
KR6t0248,T79n2542,T79n2542 讀書二十二則,catalog,T79n2542,
KR6t0249,T80n2543,T80n2543 興禪護國論,catalog,T80n2543,
KR6t0250,T80n2544,T80n2544 聖一國師語録,catalog,T80n2544,
KR6t0251,T80n2545,T80n2545 寶覺禪師語録,catalog,T80n2545,
KR6t0252,T80n2546,T80n2546 佛照禪師語録,catalog,T80n2546,
KR6t0253,T80n2547,T80n2547 大覺禪師語録,catalog,T80n2547,
KR6t0254,T80n2548,T80n2548 圓通大應國師語録,catalog,T80n2548,
KR6t0255,T80n2549,T80n2549 佛光國師語録,catalog,T80n2549,
KR6t0256,T80n2550,T80n2550 圓鑑國師語録,catalog,T80n2550,
KR6t0257,T80n2551,T80n2551 佛國禪師語録,catalog,T80n2551,
KR6t0258,T80n2552,T80n2552 南院國師語録,catalog,T80n2552,
KR6t0259,T80n2553,T80n2553 一山國師語録,catalog,T80n2553,
KR6t0260,T80n2554,T80n2554 竺僊和尚語録,catalog,T80n2554,
KR6t0261,T80n2555,T80n2555 夢√國師語録,catalog,T80n2555,
KR6t0262,T80n2556,T80n2556 義堂和尚語録,catalog,T80n2556,
KR6t0263,T80n2557,T80n2557 閻浮集,catalog,T80n2557,
KR6t0264,T80n2558,T80n2558 鹽山抜隊和尚語録,catalog,T80n2558,
KR6t0265,T80n2559,T80n2559 無文禪師語録,catalog,T80n2559,
KR6t0266,T80n2560,T80n2560 知覺普明國師語録,catalog,T80n2560,
KR6t0267,T80n2561,T80n2561 絶海和尚語録,catalog,T80n2561,
KR6t0268,T81n2562,T81n2562 常光國師語録,catalog,T81n2562,
KR6t0269,T81n2563,T81n2563 大通禪師語録,catalog,T81n2563,
KR6t0270,T81n2564,T81n2564 永源寂室和尚語録,catalog,T81n2564,
KR6t0271,T81n2565,T81n2565 佛頂國師語録,catalog,T81n2565,
KR6t0272,T81n2566,T81n2566 大燈國師語録,catalog,T81n2566,
KR6t0273,T81n2567,T81n2567 徹翁和尚語録,catalog,T81n2567,
KR6t0274,T81n2568,T81n2568 雪江和尚語録,catalog,T81n2568,
KR6t0275,T81n2569,T81n2569 景川和尚語録,catalog,T81n2569,
KR6t0276,T81n2570,T81n2570 虎穴録,catalog,T81n2570,
KR6t0277,T81n2571,T81n2571 少林無孔笛,catalog,T81n2571,
KR6t0278,T81n2572,T81n2572 見桃録,catalog,T81n2572,
KR6t0279,T81n2573,T81n2573 西源徳芳和尚語録,catalog,T81n2573,
KR6t0280,T81n2574,T81n2574 槐安國語,catalog,T81n2574,
KR6t0281,T81n2575,T81n2575 宗門無盡燈論,catalog,T81n2575,
KR6t0282,T81n2576,T81n2576 五家參祥要路門,catalog,T81n2576,
KR6t0283,T81n2577,T81n2577 大鑑清規,catalog,T81n2577,
KR6t0284,T81n2578,T81n2578 諸囘[var.廻]向清規,catalog,T81n2578,
KR6t0285,T81n2579,T81n2579 小叢林清規,catalog,T81n2579,
KR6t0286,T82n2580,T82n2580 普勸坐禪儀,catalog,T82n2580,
KR6t0287,T82n2581,T82n2581 學道用心集,catalog,T82n2581,
KR6t0288,T82n2582,T82n2582 正法眼藏,catalog,T82n2582,
KR6t0289,T82n2583,T82n2583 永平元和尚頌古,catalog,T82n2583,
KR6t0290,T82n2584,T82n2584 永平清規,catalog,T82n2584,
KR6t0291,T82n2585,T82n2585 傳光録,catalog,T82n2585,
KR6t0292,T82n2586,T82n2586 坐禪用心記,catalog,T82n2586,
KR6t0293,T82n2587,T82n2587 信心銘拈提,catalog,T82n2587,
KR6t0294,T82n2588,T82n2588 十種勅問奏對集,catalog,T82n2588,
KR6t0295,T82n2589,T82n2589 瑩山清規,catalog,T82n2589,
KR6t0296,T82n2590,T82n2590 光明藏三昧,catalog,T82n2590,
KR6t0297,T82n2591,T82n2591 義雲和尚語録,catalog,T82n2591,
KR6t0298,T82n2592,T82n2592 通幻靈禪師漫録,catalog,T82n2592,
KR6t0299,T82n2593,T82n2593 實峰禪師語録,catalog,T82n2593,
KR6t0300,T82n2594,T82n2594 普濟和尚語録,catalog,T82n2594,
KR6t0301,T82n2595,T82n2595 月坡禪師語録,catalog,T82n2595,
KR6t0302,T82n2596,T82n2596 月舟和尚遺録,catalog,T82n2596,
KR6t0303,T82n2597,T82n2597 獨菴獨語,catalog,T82n2597,
KR6t0304,T82n2598,T82n2598 東林語録,catalog,T82n2598,
KR6t0305,T82n2599,T82n2599 禪戒訣,catalog,T82n2599,
KR6t0306,T82n2600,T82n2600 報恩編,catalog,T82n2600,
KR6t0307,T82n2601,T82n2601 禪戒鈔,catalog,T82n2601,
KR6t0308,T82n2602,T82n2602 心學典論,catalog,T82n2602,
KR6t0309,T82n2603,T82n2603 荒田隨筆,catalog,T82n2603,
KR6t0310,T82n2604,T82n2604 建康普説,catalog,T82n2604,
KR6t0311,T82n2605,T82n2605 普照國師語録,catalog,T82n2605,
KR6t0312,T82n2606,T82n2606 普照國師法語,catalog,T82n2606,
KR6t0313,T82n2607,T82n2607 黄檗清規,catalog,T82n2607,
KR6t0314,T83n2608,T83n2608 選擇本願念佛集,catalog,T83n2608,
KR6t0315,T83n2609,T83n2609 徹選擇本願念佛集,catalog,T83n2609,
KR6t0316,T83n2610,T83n2610 選擇傳弘決疑鈔,catalog,T83n2610,
KR6t0317,T83n2611,T83n2611 黒谷上人語燈録,catalog,T83n2611,
KR6t0318,T83n2612,T83n2612 拾遺黒谷上人語燈録,catalog,T83n2612,
KR6t0319,T83n2613,T83n2613 末代念佛授手印,catalog,T83n2613,
KR6t0320,T83n2614,T83n2614 淨土二藏二教略頌,catalog,T83n2614,
KR6t0321,T83n2615,T83n2615 歸命本願抄,catalog,T83n2615,
KR6t0322,T83n2616,T83n2616 西要抄,catalog,T83n2616,
KR6t0323,T83n2617,T83n2617 父子相迎,catalog,T83n2617,
KR6t0324,T83n2618,T83n2618 大原談義聞書鈔,catalog,T83n2618,
KR6t0325,T83n2619,T83n2619 蓮門學則,catalog,T83n2619,
KR6t0326,T83n2620,T83n2620 撰擇密要決,catalog,T83n2620,
KR6t0327,T83n2621,T83n2621 修業要決,catalog,T83n2621,
KR6t0328,T83n2622,T83n2622 當麻曼荼羅供式,catalog,T83n2622,
KR6t0329,T83n2623,T83n2623 曼荼羅八講論義抄,catalog,T83n2623,
KR6t0330,T83n2624,T83n2624 女院御書,catalog,T83n2624,
KR6t0331,T83n2625,T83n2625 鎭勸用心,catalog,T83n2625,
KR6t0332,T83n2626,T83n2626 流祖上人箇條名目,catalog,T83n2626,
KR6t0333,T83n2627,T83n2627 觀經名目證據十七箇條,catalog,T83n2627,
KR6t0334,T83n2628,T83n2628 西山口決傳密鈔,catalog,T83n2628,
KR6t0335,T83n2629,T83n2629 淨土宗要集,catalog,T83n2629,
KR6t0336,T83n2630,T83n2630 竹林鈔,catalog,T83n2630,
KR6t0337,T83n2631,T83n2631 菩薩藏頓教一乘海義決,catalog,T83n2631,
KR6t0338,T83n2632,T83n2632 難易二道血脈圖論,catalog,T83n2632,
KR6t0339,T83n2633,T83n2633 華山院家四十八問答,catalog,T83n2633,
