dzid,title,file_name,file_name_match,vols,person_name,FUNCTION,dz_txt_cjk_characters,dz_txt_file_bytes
DZ1094,金液大丹詩,正統道藏太玄部-金液大丹詩.txt,exact,1,,,4605,17185
DZ1095,證道歌,正統道藏太玄部-證道歌.txt,exact,1,左掌子,撰,1299,4854
DZ1096,陳先生內丹訣,正統道藏太玄部-內丹訣-宋-陳樸.txt,exact,1,陳朴,撰,7461,27428
DZ1097,洞元子內丹訣,正統道藏太玄部-洞元子內丹訣.txt,exact,2,,,11368,41846
DZ1098,內丹還元訣,正統道藏太玄部-內丹還元訣.txt,exact,1,,,802,3110
DZ1099,長生指要篇,正統道藏太玄部-長生指要篇-宋-林自然.txt,exact,1,林自然,撰,5566,20122
DZ1100,鳴鶴餘音,正統道藏太玄部-鳴鶴余音-元-彭致中.txt,manual,9,彭致中,編,45435,176034
DZ1101.1,太平經,正統道藏太平部-太平經.txt,exact,,,,187029,667586
DZ1101.2,太平經鈔,正統道藏太平部-太平經鈔.txt,exact,,,,68982,249032
DZ1102,太平經聖君祕旨,正統道藏太平部-太平經圣君秘旨.txt,fuzzy,1,,,1470,5512
DZ1103,太上靈寶淨明洞神上品經,正統道藏太平部-太上靈寶凈明洞神上品經.txt,exact,2,,,8641,31994
DZ1104,太上靈寶淨明玉真樞真經,正統道藏太平部-太上靈寶凈明玉真樞真經.txt,exact,1,,,624,2250
DZ1105,太上靈寶淨明道元正印經,正統道藏太平部-太上靈寶凈明道元正印經.txt,fuzzy,1,,,389,1493
DZ1106,太上靈寶淨明天尊說禦瘟經,正統道藏太平部-太上靈寶凈明天尊說御強經.txt,fuzzy,1,,,1051,3806
DZ1107,太上靈寶首入淨明四規明鑑經,正統道藏太平部-太上靈寶首入凈明四規明鑒經.txt,exact,1,,,1704,6156
DZ1108,太上靈寶淨明九仙水經,正統道藏太平部-太上靈寶凈明九仙水經.txt,fuzzy,1,,,1266,4582
DZ1109,太上靈寶淨明中黃八柱經,正統道藏太平部-太上靈寶凈明中黃八柱經.txt,exact,1,,,1642,6094
DZ1110,淨明忠孝全書,正統道藏太平部-凈明忠孝全書-元-黃元吉.txt,exact,6,黃元吉,撰,31228,112163
DZ1111,太玄真一本際妙經,正統道藏太平部-太玄真一本際妙經.txt,exact,1,,,5392,19749
DZ1112,太上洞玄靈寶八仙王教誡經,正統道藏太平部-洞玄靈寶八仙王教誡經.txt,fuzzy,1,,,2023,7539
DZ1113,太上洞玄靈寶國王行道經,正統道藏太平部-太上洞玄靈寶國王行道經.txt,exact,1,,,3598,13504
DZ1114,太上洞玄靈寶本行宿緣經,正統道藏太平部-太上洞玄靈寶本行宿緣經.txt,exact,1,,,5165,18484
DZ1115,太上洞玄靈寶本行因緣經,正統道藏太平部-太上洞玄靈寶本行宿緣經.txt,manual,1,葛玄,輯佚,5165,18484
DZ1116,洞玄靈寶太上真人問疾經,正統道藏太平部-洞玄靈寶太上真人問疾經.txt,exact,1,,,9858,35197
DZ1117,太極左仙公說神符經,正統道藏太平部-太極左仙公說神符經.txt,exact,1,,,2272,8294
DZ1118,太上洞玄靈寶飛行三界通微內思妙經,正統道藏太平部-太上洞玄靈寶飛行三界通微內思妙經.txt,exact,1,,,4471,16383
DZ1119,洞玄靈寶玄一真人說生死輪轉因緣經,正統道藏太平部-洞玄靈寶玄一真人說生死輪轉因緣經.txt,exact,1,,,2589,9431
DZ1120,太上洞玄靈寶中和經,正統道藏太平部-太上洞玄靈寶中和經.txt,exact,1,,,3301,12069
DZ1121,太上洞玄靈寶三十二天尊應號經,正統道藏太平部-太上洞玄靈寶三十二天天尊應號經.txt,fuzzy,26,,,5387,18576
DZ1122,太上靈寶昇玄內教經中和品述議疏,正統道藏太平部-太上靈寶升玄內教經中和品述議疏.txt,fuzzy,1,,,13811,50084
DZ1123,一切道經音義妙門由起,正統道藏太平部-一切道經音義妙門由起-唐-史崇.txt,exact,1,史崇,撰,12738,46452
DZ1124,洞玄靈寶玄門大義,正統道藏太平部-洞玄靈寶玄門大義.txt,exact,1,,,6390,23574
DZ1125,洞玄靈寶三洞奉道科戒營始,正統道藏太平部-洞玄靈寶三洞奉道科戒營始.txt,exact,6,金明七真,撰,22276,83486
DZ1126,洞玄靈寶道學科儀,正統道藏太平部-洞玄靈寶道學科儀.txt,exact,2,太極太虛真人,撰,12483,46368
DZ1127,陸先生道門科略,正統道藏太平部-陸先生道門科略.txt,exact,1,陸修靜,撰,3036,11069
DZ1128,道門經法相承次序,正統道藏太平部-道門經法相承次序.txt,exact,3,潘師正,撰,17196,63077
DZ1129,道教義樞,正統道藏太平部-道教義樞-梁-孟安排.txt,exact,10,孟安排,撰,32468,119681
DZ1130,道典論,正統道藏太平部-道典論.txt,exact,4,,,18163,68166
DZ1131,太上妙法本相經,正統道藏太平部-太上妙法本相經.txt,exact,3,,,16788,62401
DZ1132,上清道類事相,正統道藏太平部-上清道類事相-唐-王懸河.txt,exact,4,王懸河,撰,16113,64247
DZ1133,上方靈寶無極至道開化真經,正統道藏太平部-上方靈寶無極至道開化真經.txt,exact,3,,,16295,60804
DZ1134,上方鈞天演範真經,正統道藏太平部-上方鈞天演范真經.txt,exact,1,,,321,1199
DZ1135,太平兩同書,正統道藏太平部-太平兩同書.txt,exact,2,羅隱,撰,6991,24536
DZ1136,洞玄靈寶左玄論,正統道藏太平部-洞玄靈寶左玄論.txt,exact,4,,,15215,53360
DZ1137,上清太玄鑑誡論,正統道藏太平部-上清太玄鑒誡論-金-太玄子.txt,exact,1,侯善淵,撰,3280,11936
DZ1138,無上祕要,正統道藏太平部-無上秘要.txt,exact,100,,,234794,875137
DZ1139,三洞珠囊,正統道藏太平部-三洞珠囊-唐-王懸河.txt,exact,10,王懸河,纂,60753,226740
DZ1140,雲山集,正統道藏太平部-云山集-元-姬志真.txt,manual,8,姬志真,撰,44122,161573
DZ1141,仙樂集,正統道藏太平部-仙樂集-金-劉處玄.txt,exact,5,劉處玄,撰,22531,88770
DZ1142,漸悟集,正統道藏太平部-漸悟集-金-馬鈺.txt,exact,2,馬從義,撰,18618,71486
DZ1143,草堂集,正統道藏太平部-草堂集-金-王丹掛.txt,exact,1,王丹桂,撰,10600,40316
DZ1144,自然集,正統道藏太平部-自然集-金-佚名.txt,exact,1,,,2962,10790
DZ1145,玄虛子鳴真集,正統道藏太平部-玄虛子鳴真集-元-玄虛子.txt,exact,1,玄沖師,撰,2967,10586
DZ1146,葆光集,正統道藏太平部-葆光集-金-尹志平.txt,exact,3,尹志平,撰,21263,79268
DZ1147,西雲集,正統道藏太平部-西云集-元-祁志誠.txt,exact,3,郭志誠,撰,7326,26702
DZ1148,勿齋先生文集,正統道藏太平部-勿齋先生文集-宋-楊至質.txt,exact,2,楊至質,撰,16073,57663
DZ1149,洞玄金玉集,正統道藏太平部-洞玄金玉集-金-馬鈺.txt,exact,10,馬從義,撰,45186,176194
DZ1150,丹陽神光燦,正統道藏太平部-丹陽神光燦-金-馬鈺.txt,exact,1,馬玨,撰,10836,41021
DZ1151,悟真集,正統道藏太平部-悟真集-金-李通玄.txt,exact,2,李先生,撰,9237,33426
DZ1152,雲光集,正統道藏太平部-云光集-金-王處一.txt,exact,4,王處一,撰,30788,115426
DZ1153,重陽全真集,正統道藏太平部-重陽全真集-金-王嚞.txt,exact,13,王嚞,撰,61172,233657
DZ1154,重陽教化集,正統道藏太平部-重陽教化集-金-王嚞.txt,exact,3,王嚞,撰,7367,26818
DZ1155,重陽分梨十化集,正統道藏太平部-重陽分梨十化集-金-王嚞.txt,exact,2,王嚞,撰,6163,23357
DZ1156,重陽真人金關玉鎖訣,正統道藏太平部-重陽真人金闕玉鎖訣-金-王嚞.txt,manual,1,王嚞,撰,7367,26818
DZ1157,馬自然金丹口訣,正統道藏太平部-馬自然金丹口訣-宋-馬自然.txt,exact,1,馬自然,撰,720,2513
DZ1158,重陽真人授丹陽二十四訣,正統道藏太平部-重陽真人授丹陽二十四訣-金-王嚞.txt,exact,1,,,1480,5772
DZ1159,磻溪集,正統道藏太平部-磻溪集-金-邱處機.txt,exact,6,丘處機,撰,28977,108049
DZ1160,水雲集,正統道藏太平部-水云集-金-譚處端.txt,exact,3,譚處端,撰,15982,60128
DZ1161,太古集,正統道藏太平部-太古集-金-郝大通.txt,exact,4,郝大通,撰,10300,37791
DZ1162,孫真人備急千金要方目錄,,,2,,,,
DZ1163,孫真人備急千金要方,正統道藏太平部-孫真人備急千金要方-唐-孫思邈.txt,exact,93,孫思邈,撰,479724,1916309
DZ1164,急救仙方,正統道藏太平部-急救仙方-宋-佚名.txt,exact,11,,,45347,176703
DZ1165,仙傳外科祕方,正統道藏太平部-仙傳外科秘方-明-趙宜真.txt,fuzzy,11,趙宜真,撰,54234,206912
DZ1166,法海遺珠,正統道藏太平部-法海遺珠.txt,exact,46,,,173094,626132
DZ1167,太上感應篇,正統道藏太清部-太上感應篇-宋-李昌齡.txt,exact,30,李昌齡,撰,85510,312616
DZ1168,太上老君中經,正統道藏太清部-太上老君中經珠宮玉歷.txt,exact,2,,,13394,50033
DZ1169,太上老君清靜心經,正統道藏太清部-太上老君清靜心經.txt,exact,1,,,971,3818
DZ1170,太上老君說上七滅罪集福妙經,正統道藏太清部-太上老君說上七滅罪集福妙經.txt,exact,1,,,909,3244
DZ1171,鬻子,正統道藏太清部-鬻子-周-鬻熊.txt,exact,2,鬻熊,撰,7090,27311
DZ1172,公孫龍子,正統道藏太清部-公孫龍子-周-公孫龍.txt,exact,3,公孫龍,撰,9205,33839
DZ1173,尹文子,正統道藏太清部-尹文子-周-尹文.txt,exact,2,尹文,撰,6474,24380
DZ1174,子華子,正統道藏太清部-子華子.txt,exact,10,程本,撰,19258,70535
DZ1175,鴞冠子,正統道藏太清部-鹖冠子-宋-陸佃.txt,manual,3,陸佃,注,35025,134909
DZ1176,墨子,正統道藏太清部-墨子-周-墨翟.txt,exact,15,墨翟,撰,82006,309352
DZ1177,韓非子,正統道藏太清部-韓非子-周-韓非.txt,exact,20,韓非,撰,122336,441877
DZ1178,黃石公素書,正統道藏太清部-黃石公素書一-漢-黃石公.txt,manual,1,魏魯,注,4335,15975
DZ1179,黃石公素書,正統道藏太清部-黃石公素書二-漢-黃石公.txt,manual,1,張尚英,注,5816,22085
DZ1180,孫子註解,正統道藏太清部-孫子批注-宋-吉天保.txt,exact,13,曹操,注,122047,449586
DZ1181,孫子遺說,正統道藏太清部-孫子遺說-宋-鄭友賢.txt,exact,1,鄭友賢,撰,685,2466
DZ1182,天原發微,正統道藏太清部-天原發微-宋-鮑云龍.txt,exact,18,鮑雲龍,撰,138195,512924
DZ1183,集註太玄經,正統道藏太清部-集注太玄經-宋-司馬光.txt,fuzzy,6,揚雄,撰,79046,309663
DZ1184,淮南鴻烈解,正統道藏太清部-淮南鴻烈解-漢-劉安.txt,exact,28,許慎,注,167998,627292
DZ1185,抱朴子內篇,正統道藏太清部-抱樸子內篇-晉-葛洪.txt,exact,20,葛洪,撰,78252,283727
DZ1186,抱朴子別旨,,,1,葛洪,撰,,
DZ1187,抱朴子外篇,正統道藏太清部-抱樸子外篇-晉-葛洪.txt,fuzzy,50,葛洪,撰,81638,291256
DZ1188,橐籥子,正統道藏太清部-橐鑰子.txt,exact,1,祝洞天,撰,1994,7515
DZ1189,陰丹內篇,正統道藏太清部-陰丹內篇.txt,exact,1,,,674,2501
DZ1190,天機經,正統道藏太清部-天機經.txt,exact,1,,,2155,7855
DZ1191,祕傳正陽真人靈寶畢法,正統道藏太清部-秘傳正陽真人靈寶畢法-漢-鍾離權.txt,fuzzy,3,鍾離權,撰,13923,50245
DZ1192,大惠靜慈妙樂天尊說福德五聖經,正統道藏正一部-大惠靜慈妙樂天尊說福德五圣經.txt,exact,1,,,2020,7221
DZ1193,太上正一咒鬼經,正統道藏正一部-太上正一咒鬼經.txt,exact,1,,,3070,11205
DZ1194,太上洞玄靈寶天尊說羅天大醮上品妙經,正統道藏正一部-太上洞玄靈寶天尊說羅天大醮上品妙經.txt,exact,1,,,869,3166
DZ1195,老君變化無極經,正統道藏正一部-老君變化無極經.txt,exact,1,,,2637,9244
DZ1196,太上金華天尊救劫護命妙經,正統道藏正一部-太上金華天尊救劫護命妙經.txt,exact,1,,,845,3088
DZ1197,無上三天法師說廕育眾生妙經,正統道藏正一部-無上三天法師說蔭育眾生妙經.txt,fuzzy,1,,,1544,5565
DZ1198,太上說青玄雷令法行因地妙經,正統道藏正一部-太上說青玄雷令法行因地妙經.txt,exact,1,,,1296,4731
DZ1199,上清太霄隱書元真洞飛二景經,正統道藏正一部-上清太霄隱書元真洞飛二景經.txt,exact,1,,,1800,6645
DZ1200,洞玄靈寶太上六齋十直聖紀經,正統道藏正一部-洞玄靈寶太上六齋十直圣紀經.txt,exact,1,,,2871,10632
DZ1201,道要靈祇神鬼品經,正統道藏正一部-道要靈祇神鬼品經.txt,exact,1,,,6754,26159
DZ1202,洞神八帝元變經,正統道藏正一部-洞神八帝元變經.txt,exact,1,,,11061,40917
DZ1203,太上三天正法經,正統道藏正一部-太上三天正法經.txt,exact,1,,,3771,13709
DZ1204,太上正一法文經,正統道藏正一部-太上正一法文經.txt,exact,1,,,2265,8502
DZ1205,三天內解經,正統道藏正一部-三天內解經.txt,exact,2,三天弟子徐氏,撰,4617,16600
DZ1206,上清明鑑要經,正統道藏正一部-上清明鑒要經.txt,exact,1,,,3865,14226
DZ1207,太上明鑑真經,正統道藏正一部-太上明鑒真經.txt,exact,1,,,2962,11071
DZ1208,太上三五正一盟威籙,正統道藏正一部-太上三五正一盟威箓.txt,exact,6,,,17285,60320
DZ1209,太上正一盟威法籙一部,正統道藏正一部-太上正一盟威法箓.txt,fuzzy,1,,,7173,26393
DZ1210,正一法文十籙召儀,正統道藏正一部-正一法文十箓召儀.txt,fuzzy,1,,,5791,21541
DZ1211,正一法文傳都功版儀,正統道藏正一部-正一法文傳都功威儀.txt,exact,1,,,1239,4559
DZ1212,醮三洞真文五法正一盟威籙立成儀,正統道藏正一部-醮三洞真文五法正一盟威箓立成儀-唐-張萬福.txt,exact,1,張萬福,撰,6323,23810
DZ1213,太上玄天真武無上將軍籙,正統道藏正一部-太上玄天真武無上將軍箓.txt,exact,1,,,1587,6171
DZ1214,高上大洞文昌司祿紫陽寶籙,正統道藏正一部-高上大洞文昌司祿紫陽寶箓.txt,exact,3,,,9671,34438
DZ1215,太上北極伏魔神咒殺鬼籙,正統道藏正一部-太上北極伏魔神咒殺鬼箓.txt,exact,1,,,3696,13810
DZ1216,太上正一延生保命籙,正統道藏正一部-太上正一延生保命箓.txt,exact,1,,,1956,6914
DZ1217,太上正一解五音咒詛祕籙,正統道藏正一部-太上正一解五音咒詛秘箓.txt,fuzzy,1,,,1492,5310
DZ1218,正一法文經章官品,正統道藏正一部-正一法文經章官品.txt,exact,4,,,17634,64751
DZ1219,高上神霄玉清真王紫書大法,正統道藏正一部-高上神霄玉清真王紫書大法.txt,exact,12,,,63904,240672
DZ1220,道法會元,正統道藏正一部-道法會元.txt,exact,268,,,1107732,4081218
DZ1221,上清靈寶大法,正統道藏正一部-上清靈寶大法-宋-寧全真.txt,manual,66,王契真,纂,360586,1330972
DZ1222,上清靈寶大法目錄,,,1,,,,
DZ1223,上清靈寶大法,正統道藏正一部-上清靈寶大法-南宋-金尤中.txt,manual,44,金允中,撰,237180,866366
DZ1224,道門定制,正統道藏正一部-道門定制-宋-呂元素.txt,exact,10,呂元素,纂,68195,259607
DZ1225,道門科範大全集,正統道藏正一部-道門科范大全-前蜀-杜光庭.txt,exact,87,杜光庭,撰,166806,610935
DZ1226,道門通教必用集,正統道藏正一部-道門通教必用集-宋-呂太古.txt,exact,9,呂太古,纂,43191,161451
DZ1227,太上助國救民總真祕要,正統道藏正一部-太上助國救民總真秘要-宋-元妙宗.txt,fuzzy,10,元妙宗,撰,54101,202002
DZ1228,正一論,正統道藏正一部-正一論.txt,exact,1,,,1901,6909
DZ1229,全真坐缽捷法,正統道藏正一部-全真坐缽捷法.txt,exact,1,,,950,3496
DZ1230,太平御覽,正統道藏正一部-太平御覽道部-宋-李昉.txt,fuzzy,3,李昉,纂,76143,286300
DZ1231,道書援神契,正統道藏正一部-道書援神契-元-佚名.txt,exact,1,,,1659,6655
DZ1232,道門十規,正統道藏正一部-道門十規-明-張宇初.txt,exact,1,張宇初,撰,5919,21461
DZ1233,重陽立教十五論,正統道藏正一部-重陽立教十五論-金-王矗.txt,exact,1,王嚞,撰,1489,5548
DZ1234,丹陽真人直言,正統道藏正一部-丹陽真人直言-金-馬釭.txt,exact,1,,,943,3483
DZ1235,全真清規,正統道藏正一部-全真清規-元-陸道和.txt,exact,1,陸道和,纂,4827,17655
DZ1236,太上出家傳度儀,正統道藏正一部-太上出家傳度儀-宋-賈善翔.txt,exact,1,賈善翔,撰,3859,14663
DZ1237,三洞修道儀,正統道藏正一部-三洞修道儀-五代宋-劉若拙.txt,exact,1,孫夷中,撰,3359,12482
DZ1238,傳授經戒儀註訣,正統道藏正一部-傳授經戒儀注訣.txt,fuzzy,1,,,5735,21128
DZ1239,正一修真略儀,正統道藏正一部-正一修真略儀.txt,exact,1,,,5866,21503
DZ1240,洞玄靈寶道士受三洞經誡法籙擇日曆,正統道藏正一部-洞玄靈寶道士受三洞經箓法箓擇日歷-唐-張萬福.txt,fuzzy,1,張萬福,撰,2453,9259
DZ1241,傳授三洞經戒法籙略說,正統道藏正一部-傳授三洞經戒法箓略說.txt,exact,2,張萬福,撰,12206,45714
DZ1242,正一法文法籙部儀,正統道藏正一部-正一法文法箓部儀.txt,exact,1,,,7209,25543
DZ1243,正一法文太上外籙儀,正統道藏正一部-正一法文太上外箓儀.txt,fuzzy,1,,,8751,32115
DZ1244,受籙次第法信儀,正統道藏正一部-受箓次第法信儀-梁-張辯.txt,exact,1,,,5975,23906
DZ1245,洞玄靈寶道士明鏡法,正統道藏正一部-洞玄靈寶道士明鏡法.txt,exact,1,,,788,2899
DZ1246,洞玄靈寶課中法,正統道藏正一部-洞玄靈寶課中法.txt,exact,1,,,2041,7113
DZ1247,太清玉司左院祕要上法,正統道藏正一部-太清玉司左院秘要上法.txt,exact,1,霞映,撰,1896,7077
DZ1248,三洞群仙錄,正統道藏正一部-三洞群仙錄-宋-陳葆光.txt,exact,20,陳葆光,纂,114197,420234
DZ1249,三十代天師虛靖真君語錄,正統道藏正一部-三十代天師虛靖真君語錄-明-張宇初.txt,exact,7,張繼先,撰,16966,60739
DZ1250,沖虛通妙侍宸王先生家話,正統道藏正一部-沖虛通妙侍宸王先生家語-宋-王文鉀.txt,fuzzy,1,袁庭植,撰,4978,18058
DZ1251,虛靜沖和先生徐神翁語錄,正統道藏正一部-虛靜沖和先生徐神翁語錄-宋-徐守信.txt,exact,2,苗希頤,纂,13943,51206
DZ1253,道法心傳,正統道藏正一部-道法心傳-元-王惟一.txt,exact,1,王惟一,撰,8622,31514
DZ1254,雷法議玄篇,正統道藏正一部-雷法議玄篇-宋-萬宗師.txt,exact,1,萬宗師,撰,4052,14652
DZ1255,老子微旨例略,正統道藏正一部-老子秘旨例略-魏-王弼.txt,exact,1,王弼,撰,2847,10522
DZ1256,真仙直指語錄,正統道藏正一部-真仙真指語錄-金-馬鈺.txt,exact,2,玄全子,纂,12217,44526
DZ1257,群仙要語纂集,正統道藏正一部-群仙要語纂集-元-董漢醇.txt,exact,2,董漌醇,纂,12881,47191
DZ1258,諸真內丹集要,正統道藏正一部-諸真內丹集要-金-玄全子.txt,exact,3,玄全子,纂,7629,28123
DZ1259,龍虎精微論,正統道藏正一部-龍虎精微論.txt,exact,1,,,2229,8084
DZ1260,三要達道篇,正統道藏正一部-三要達道論.txt,exact,1,,,535,1929
DZ1261,六根歸道篇,正統道藏正一部-六根歸道論.txt,exact,1,,,766,2733
DZ1262,意林,正統道藏正一部-意林-唐-馬總.txt,exact,5,馬總,撰,44817,165264
DZ1263,莊列十論,正統道藏正一部-莊列十論-宋-李元卓.txt,exact,1,李元卓,撰,6706,23702
DZ1264,離峰老人集,正統道藏正一部-離峰老人集-金-于道顯.txt,exact,2,于道顯,撰,12838,45049
DZ1265,北帝七元紫庭延生祕訣,正統道藏正一部-北帝七元紫庭延生秘訣.txt,fuzzy,1,,,2339,8903
DZ1266,鄧天君玄靈八門報應內旨,正統道藏正一部-鄧天君玄靈八門報應內旨.txt,exact,1,,,3256,12227
DZ1267,九天上聖祕傳金符經,正統道藏正一部-九天上圣秘傳金符經.txt,exact,1,,,3210,12590
DZ1268,天皇太一神律避穢經,正統道藏正一部-天皇太一神律避穢經.txt,exact,1,,,528,2062
DZ1269,上清修身要事經,正統道藏正一部-上清修身要事經.txt,exact,1,,,8496,31449
DZ1270,正一法文修真旨要,正統道藏正一部-正一法文修真旨要.txt,exact,1,,,6086,21929
DZ1271,洞玄靈寶真人修行延年益算法,正統道藏正一部-洞玄靈寶真人修行延年益算法.txt,exact,1,,,3218,12097
DZ1272,三洞道士居山修練科,正統道藏正一部-三洞道士居山修煉科.txt,fuzzy,1,,,8613,31954
DZ1273,正一天師告趙昇口訣,正統道藏正一部-正一天師告趙升口訣.txt,exact,1,,,1669,5844
DZ1274,玄和子十二月卦金訣,正統道藏正一部-玄和子十二月卦金訣.txt,exact,1,,,2277,8149
DZ1275,雨暘氣候親機,正統道藏正一部-雨陽氣候親機.txt,exact,1,,,4070,14914
DZ1276,盤天經,正統道藏正一部-盤天經.txt,exact,1,,,4116,15362
DZ1277,道法宗旨圖衍義,正統道藏正一部-道法宗旨圖衍義-元-章希賢.txt,exact,2,鄧柟,撰,8502,31757
DZ1278,洞玄靈寶五感文,正統道藏正一部-洞玄靈寶五感文-南朝宋-陸修靜.txt,exact,1,陸修靜,撰,2629,9764
DZ1279,靈書肘後鈔,正統道藏正一部-靈書肘後鈔.txt,exact,1,,,1802,6683
DZ1280,玄壇刊誤論,正統道藏正一部-玄壇刊誤論.txt,exact,1,張若海,撰,4818,17554
DZ1281,五嶽真形圖序論,正統道藏正一部-五岳真形序論.txt,exact,1,,,7873,28570
DZ1282,高上神霄宗師受經式,正統道藏正一部-高上神霄宗師受經式.txt,exact,1,,,2064,7604
DZ1283,太上洞神行道授度儀,正統道藏正一部-太上洞神行道授度儀.txt,exact,1,,,4077,15251
DZ1284,太上洞神三皇傳授儀,正統道藏正一部-太上洞神三皇傳授儀.txt,exact,1,,,4288,15905
DZ1285,翊聖保德傳,正統道藏正一部-翊圣保德傳-宋-王欣若.txt,exact,3,王欽若,撰,10230,36704
DZ1286,廬山太平興國宮採訪真君事實,正統道藏正一部-靈山太平興國官采訪真君事實.txt,fuzzy,7,葉義問,纂,38729,139084
DZ1287,正一法文經護國醮海品,正統道藏正一部-正一法文經護國醮海品.txt,exact,1,,,3157,11351
DZ1288,元辰章醮立成曆,正統道藏正一部-元辰章醮立成歷.txt,fuzzy,2,,,9336,34639
DZ1289,六十甲子本命元辰曆,正統道藏正一部-六十甲子本命元辰歷.txt,exact,1,,,2316,8590
DZ1290,太上洞神洞淵神咒治病口章,正統道藏正一部-太上洞神洞淵神咒治病口章.txt,exact,1,,,10523,38942
DZ1291,上清經祕訣,正統道藏正一部-上清經秘訣.txt,exact,1,,,579,2136
DZ1292,靈寶鍊度五仙安靈鎮神黃繪章法,正統道藏正一部-靈寶煉度五仙安靈鎮神黃繒章法.txt,fuzzy,1,,,2397,8619
DZ1293,上清太微帝君結帶真文法,正統道藏正一部-上清太微帝君結帶真文法.txt,exact,1,陸修靜,撰,428,1571
DZ1294,上清黃書過度儀,正統道藏正一部-上清黃書過度儀.txt,exact,1,,,7713,27493
DZ1295,太上洞玄靈寶二部傳授儀,正統道藏正一部-太上洞玄靈寶二部傳授儀.txt,exact,1,,,2813,10351
DZ1296,洞玄靈寶八節齋宿啟儀,正統道藏正一部-洞玄靈寶八節齋宿啟儀.txt,exact,1,,,2215,8470
DZ1297,洞玄靈寶五老攝召北豐鬼魔赤書玉訣,正統道藏正一部-洞玄靈寶五老攝召北酆鬼魔赤書玉訣.txt,fuzzy,1,葛巢甫,,2209,7950
DZ1298,四聖真君靈籤,正統道藏正一部-四圣真君靈簽.txt,exact,1,,,13817,53350
DZ1299,玄真靈應寶籤,正統道藏正一部-玄真靈應寶簽.txt,exact,3,,,26741,95344
DZ1300,大慈好生九天衛房聖母元君靈應寶籤,正統道藏正一部-大慈好生九天衛房圣母元君靈應寶簽.txt,exact,1,,,5095,19709
DZ1301,洪恩靈濟真君靈籤,正統道藏正一部-洪恩靈濟真君靈簽.txt,exact,1,,,1841,7020
DZ1302,靈濟真君注生堂靈籤,正統道藏正一部-靈濟真君注生堂靈簽.txt,exact,1,,,2189,8194
DZ1303,扶天廣聖如意靈籤,正統道藏正一部-扶天廣圣如意靈簽.txt,exact,1,,,15708,61395
DZ1304,贛州聖濟廟靈跡理,正統道藏正一部-贛州圣濟廟靈跡碑.txt,fuzzy,1,宋濂,撰,1792,6438
DZ1305,護國嘉濟江東王靈籤,正統道藏正一部-護國嘉濟江東王靈簽.txt,exact,1,傳燁,撰,9211,36648
DZ1306,葛仙翁肘後備急方,正統道藏正一部-葛仙翁肘後方備急方-晉-葛洪.txt,fuzzy,8,葛洪,撰,81079,329224
DZ1307,海瓊白真人語錄,正統道藏正一部-海瓊白真人語錄-宋-白玉蟾.txt,exact,4,白玉蟾,撰,26504,96514
DZ1308,海瓊問道集,正統道藏正一部-海瓊問道集-宋-白玉蟾.txt,exact,1,白玉蟾,撰,7498,26828
DZ1309,海瓊傳道集,正統道藏正一部-海瓊傳道集-宋-洪知常.txt,exact,1,白玉蟾,撰,4084,15098
DZ1310,清和真人北遊語錄,正統道藏正一部-清和真人北游語錄-金-尹志平.txt,fuzzy,4,尹志平,撰,24626,88036
DZ1311,峴泉集,正統道藏正一部-峴泉集-明-張宇初.txt,exact,12,張宇初,撰,79123,286066
DZ1312,太上大道玉清經,正統道藏正一部-太上大道玉清經.txt,exact,10,,,98692,358684
DZ1313,洞真高上玉帝大洞雌一玉檢五老寶經,正統道藏正一部-洞真高上玉帝大洞雌一玉檢五老寶經.txt,exact,1,,,17968,65546
DZ1314,洞真太上素靈洞元大有妙經,正統道藏正一部-洞真太上素靈洞元大有妙經.txt,exact,1,,,21366,77614
DZ1315,洞真上清青要紫書金根眾經,正統道藏正一部-洞真上清青要紫書金根眾經.txt,exact,2,,,13135,47943
DZ1316,洞真上清太微帝君步天綱飛地紀金簡玉字上經,正統道藏正一部-洞真上清太微帝君步天綱飛地紀金簡玉字上經.txt,exact,1,,,7221,26511
DZ1317,洞真上清開天三圖七星移度經,正統道藏正一部-洞真上清開天三圖七星移度經.txt,exact,2,,,8635,31342
DZ1318,洞真太上三元流珠經,正統道藏正一部-洞真太上三元流珠經.txt,exact,1,,,1697,6196
DZ1319,洞真西王母寶神起居經,正統道藏正一部-洞真西王母寶神起居經.txt,exact,1,,,5860,21701
DZ1320,洞真太上八素真經精耀三景妙訣,正統道藏正一部-洞真太上八素真經精耀三景妙訣.txt,exact,1,,,1557,5877
DZ1321,洞真太上八素真經修習功業妙訣,正統道藏正一部-洞真太上八素真經修習功業妙訣.txt,exact,1,,,4061,14962
DZ1322,洞真太上八素真經三五行化妙訣,正統道藏正一部-洞真太上八素真經三五行化妙訣.txt,exact,1,,,3626,13546
DZ1323,洞真太上八素真經服食日月皇華訣,正統道藏正一部-洞真太上八素真經受食日月皇華訣.txt,exact,1,,,6779,24660
DZ1324,洞真太上八素真經登壇符札妙訣,正統道藏正一部-洞真太上八素真經登壇符札妙訣.txt,exact,1,,,4121,14941
DZ1325,洞真太上八素真經占候入定妙訣,正統道藏正一部-洞真太上八素真經占候入定妙訣.txt,exact,1,,,3245,12086
