review_id,suggested_action,action,match_status,match_tier,match_note,wiki_sourcePage,wiki_dynastySection,wiki_dyn_candidates,wiki_fief,fief_corrected,wiki_pn,pn_corrected,wiki_nt,wiki_person,wiki_personBare,wiki_startYear,wiki_endYear,wikidataId,wikiPersonUrl,norbert_person_id,norbert_nt_ind,norbert_can_name,norbert_dyn,norbert_fief,norbert_pn,norbert_nt,norbert_start_year,norbert_end_year,norbert_dyn_id,fill_notes,reviewer_notes
356,review,,wiki_only,,no Norbert match,常山王,漢朝,東漢|西漢|漢,常山,,,,王,,,,,,,,,,,,,,,,,,
357,skip,,duplicate,,duplicate,常山王,漢朝,東漢|西漢|漢,常山,,,,王,,,,,,,,,,,,,,,,,,
358,skip,,duplicate,,duplicate,常山王,漢朝,東漢|西漢|漢,常山,,,,王,,,,,,,,,,,,,,,,,,
359,skip,,duplicate,,duplicate,常山王,漢朝,東漢|西漢|漢,常山,,,,王,,,,,,,,,,,,,,,,,,
360,review,,wiki_only,,no Norbert match,常山王,參考,參考,常山,,,,王,後漢書,後漢書,,,Q430428,https://zh.wikipedia.org/wiki/%E5%90%8E%E6%B1%89%E4%B9%A6,,,,,,,,,,,,
361,review,,wiki_only,,no Norbert match,常山王,參考,參考,常山,,,,王,常山國,常山國,,,Q11060338,https://zh.wikipedia.org/wiki/%E5%B8%B8%E5%B1%B1%E9%83%A1,,,,,,,,,,,,
362,review,,wiki_only,,no Norbert match,平幹王,漢朝,東漢|西漢|漢,平幹,,頃,,王,劉偃,劉偃,,,Q10897129,https://zh.wikipedia.org/wiki/%E5%88%98%E5%81%83,,,,,,,,,,,,
363,review,,ambiguous,D,4 Norbert candidates,平幹王,漢朝,東漢|西漢|漢,平幹,,繆,,王,劉元,劉元,,,Q453763,https://zh.wikipedia.org/wiki/%E5%88%98%E5%85%83,4890,1027,劉元,漢,石山,節,侯,,,43,,
364,review,,wiki_only,,no Norbert match,廣平王,漢朝,東漢|西漢|漢,廣平,,,,王,劉廣漢,劉廣漢,4,9,Q15846458,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%98%8C_(%E4%B8%AD%E5%B1%B1%E7%8E%8B),,,,,,,,,,,,
365,update_nt,,matched,B,Norbert row incomplete,廣平王,漢朝,東漢|西漢|漢,廣平,,,,王,劉羨,劉羨,60,82,,https://zh.wikipedia.org/wiki/%E5%88%98%E7%BE%A1_(%E9%99%88%E7%8E%8B),1795,1199,劉羨,漢,廣平,,王,,,46,,
366,link,,matched,D,full NT match,廣平王,唐朝,唐,廣平,,,,王,李豫,李豫,,,Q9753,https://zh.wikipedia.org/wiki/%E5%94%90%E4%BB%A3%E5%AE%97,4144,1894,李豫,唐,唐,,帝,,,97,,
367,link,,matched,D,full NT match,廣平王,唐朝,唐,廣平,,,,王,李純,李純,,,Q9761,https://zh.wikipedia.org/wiki/%E5%94%90%E5%AE%AA%E5%AE%97,4140,1897,李純,唐,唐,,帝,,,97,,
368,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,博爾術,博爾術,,,Q1154376,https://zh.wikipedia.org/wiki/%E5%8D%9A%E7%88%BE%E6%9C%AE,,,,,,,,,,,,
369,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,孛欒臺,孛欒臺,,,Q955294,https://zh.wikipedia.org/wiki/%E5%AD%9B%E6%A0%BE%E5%8F%B0,,,,,,,,,,,,
370,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,玉昔帖木兒,玉昔帖木兒,,,Q16904252,https://zh.wikipedia.org/wiki/%E7%8E%89%E6%98%94%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
371,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,木剌忽,木剌忽,,,Q45592353,https://zh.wikipedia.org/wiki/%E6%9C%A8%E5%89%8C%E5%BF%BD,,,,,,,,,,,,
372,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,禿土哈,禿土哈,,,Q45680850,https://zh.wikipedia.org/wiki/%E8%84%B1%E8%84%B1%E5%93%88,,,,,,,,,,,,
373,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,合班,合班,,,,https://zh.wikipedia.org/wiki/%E5%90%88%E7%8F%AD,,,,,,,,,,,,
374,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,阿魯圖,阿魯圖,,,,https://zh.wikipedia.org/wiki/%E9%98%BF%E9%B2%81%E5%9B%BE,,,,,,,,,,,,
375,review,,wiki_only,,no Norbert match,廣平王,元朝,元,廣平,,,,王,咬咬,咬咬,,,,https://zh.wikipedia.org/wiki/%E5%92%AC%E5%92%AC,,,,,,,,,,,,
376,link,,matched,D,full NT match,廣陽王,漢朝,東漢|西漢|漢,廣陽,,頃,,王,劉建,劉建,,,Q48928551,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%BA_(%E5%B9%BF%E9%98%B3%E7%8E%8B),9454,1159,劉建,漢,燕,靈,王,,,43,,
377,link,,matched,D,full NT match,廣陽王,漢朝,東漢|西漢|漢,廣陽,,穆,,王,劉舜,劉舜,,,Q48928551,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%BA_(%E5%B9%BF%E9%98%B3%E7%8E%8B),9465,1204,劉舜,漢,常山,憲,王,,,43,,
378,review,,wiki_only,,no Norbert match,廣陽王,漢朝,東漢|西漢|漢,廣陽,,思,,王,劉璜,劉璜,,,Q18605615,https://zh.wikipedia.org/wiki/%E5%88%98%E7%92%9C_(%E5%B9%BF%E9%98%B3%E7%8E%8B),,,,,,,,,,,,
379,link,,matched,D,full NT match,廣陽王,漢朝,東漢|西漢|漢,廣陽,,,,王,劉嘉,劉嘉,,,Q10897227,https://zh.wikipedia.org/wiki/%E5%88%98%E5%98%89_(%E5%B9%BF%E9%98%B3%E7%8E%8B),8691,987,劉嘉,漢,順陽,懷,侯,,,46,,
380,link,,matched,D,full NT match,廣陽王,北魏,北魏|拓跋魏,廣陽,,,,王,元嘉,元嘉,,,Q10889580,https://zh.wikipedia.org/wiki/%E5%85%83%E5%98%89,2167,1571,元嘉,魏,廣陽,,王,,,89,,
381,review,,wiki_only,,no Norbert match,廣陽王,北魏,北魏|拓跋魏,廣陽,,,,王,元深,元深,,,Q22814818,https://zh.wikipedia.org/wiki/%E5%85%83%E6%B8%8A,,,,,,,,,,,,
382,insert_nt,,person_only,E,"person in Norbert, no matching NT row",廣陽王,北魏,北魏|拓跋魏,廣陽,,,,王,元湛,元湛,,,Q23999669,https://zh.wikipedia.org/wiki/%E5%85%83%E6%B9%9B,15179,,元湛,,,,,,,,,
383,review,,wiki_only,,no Norbert match,德懷王,,,德懷,,,,王,朱厚燉,朱厚燉,,,Q11093687,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8E%9A%E7%87%89,,,,,,,,,,,,
384,review,,wiki_only,,no Norbert match,德懷王,,,德懷,,,,王,朱由樺,朱由樺,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%94%B1%E6%A1%A6,,,,,,,,,,,,
385,review,,wiki_only,,no Norbert match,忠孝王,,,忠孝,,,,王,北周,北周,,,Q551067,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%91%A8,,,,,,,,,,,,
386,review,,wiki_only,,no Norbert match,忠孝王,,,忠孝,,,,王,唐朝,唐朝,,,Q9683,https://zh.wikipedia.org/wiki/%E5%94%90%E6%9C%9D,,,,,,,,,,,,
387,review,,wiki_only,,no Norbert match,忠孝王,,,忠孝,,,,王,伍建章,伍建章,,,,https://zh.wikipedia.org/wiki/%E4%BC%8D%E5%BB%BA%E7%AB%A0,,,,,,,,,,,,
388,review,,wiki_only,,no Norbert match,忠孝王,,,忠孝,,,,王,越南,越南,,,Q881,https://zh.wikipedia.org/wiki/%E8%B6%8A%E5%8D%97,,,,,,,,,,,,
389,review,,wiki_only,,no Norbert match,忠定王,,,忠定,,,,王,南宋,南宋,,,Q1147043,https://zh.wikipedia.org/wiki/%E5%8D%97%E5%AE%8B,,,,,,,,,,,,
390,review,,wiki_only,,no Norbert match,忠定王,,,南宋周忠定,,,,王,趙汝愚,趙汝愚,,,Q11636694,https://zh.wikipedia.org/wiki/%E8%B6%99%E6%B1%9D%E6%84%9A,,,,,,,,,,,,
391,insert_nt,,person_only,E,"person in Norbert, no matching NT row",忠定王,,,南宋魏郡忠定,,,,王,鄭清之,鄭清之,,,Q16260573,https://zh.wikipedia.org/wiki/%E9%83%91%E6%B8%85%E4%B9%8B,16930,,鄭清之,,,,,,,,,
392,review,,wiki_only,,no Norbert match,忠定王,,,忠定,,,,王,元朝,元朝,,,Q7313,https://zh.wikipedia.org/wiki/%E5%85%83%E6%9C%9D,,,,,,,,,,,,
393,link,,matched,D,full NT match,忠定王,,,忠定,,,,王,高麗忠定王,高麗忠定王,,,Q485495,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%B8%BD%E5%BF%A0%E5%AE%9A%E7%8E%8B,16599,2367,高麗忠定王,高麗,高麗,忠定,王,,,141,,
394,skip,,skip_section,,section:諡號,忠武王,諡號,,忠武,,,,王,莎車,莎車,,,Q11619072,https://zh.wikipedia.org/wiki/%E8%8E%8E%E8%BD%A6%E5%9B%BD,,,,,,,,,,,,
395,skip,,skip_section,,section:諡號,忠武王,諡號,,武功忠武,,,,王,韓祖念,韓祖念,,,Q48927987,https://zh.wikipedia.org/wiki/%E9%9F%A9%E7%A5%96%E5%BF%B5,,,,,,,,,,,,
396,skip,,skip_section,,section:諡號,忠武王,諡號,,巴陵忠武,,,,王,王琳,王琳,,,Q712358,https://zh.wikipedia.org/wiki/%E7%8E%8B%E7%90%B3_(%E5%B7%B4%E9%99%B5%E9%83%A1%E7%8E%8B),,,,,,,,,,,,
397,skip,,skip_section,,section:諡號,忠武王,諡號,,高昌忠武,,,,王,劉豐生,劉豐生,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B8%B0%E7%94%9F,,,,,,,,,,,,
398,skip,,skip_section,,section:諡號,忠武王,諡號,,永昌忠武,,,,王,高昂,高昂,,,Q10744234,https://zh.wikipedia.org/wiki/%E9%AB%98%E6%98%82,,,,,,,,,,,,
399,skip,,skip_section,,section:諡號,忠武王,諡號,,蘭陵忠武,,,,王,高長恭,高長恭,,,Q710336,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%95%B7%E6%81%AD,,,,,,,,,,,,
400,skip,,skip_section,,section:諡號,忠武王,諡號,,平原忠武,,,,王,段韶,段韶,,,Q20041361,https://zh.wikipedia.org/wiki/%E6%AE%B5%E9%9F%B6,,,,,,,,,,,,
401,skip,,skip_section,,section:諡號,忠武王,諡號,,廣陽忠武,,,,王,元淵,元淵,,,Q22814818,https://zh.wikipedia.org/wiki/%E5%85%83%E6%B8%8A,,,,,,,,,,,,
402,skip,,skip_section,,section:諡號,忠武王,諡號,,始興忠武,,,,王,蕭憺,蕭憺,,,,https://zh.wikipedia.org/wiki/%E8%95%AD%E6%86%BA,,,,,,,,,,,,
403,skip,,skip_section,,section:諡號,忠武王,諡號,,鹹陽忠武,,,,王,斛律金,斛律金,,,Q6130978,https://zh.wikipedia.org/wiki/%E6%96%9B%E5%BE%8B%E9%87%91,,,,,,,,,,,,
404,skip,,skip_section,,section:諡號,忠武王,諡號,,汾陽忠武,,,,王,郭子儀,郭子儀,,,Q1290765,https://zh.wikipedia.org/wiki/%E9%83%AD%E5%AD%90%E4%BB%AA,,,,,,,,,,,,
405,skip,,skip_section,,section:諡號,忠武王,諡號,,西平忠武,,,,王,李晟,李晟,,,Q3237572,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%99%9F_(%E5%94%90%E6%9C%9D),,,,,,,,,,,,
406,skip,,skip_section,,section:諡號,忠武王,諡號,,南康忠武,,,,王,韋皋,韋皋,,,Q1564730,https://zh.wikipedia.org/wiki/%E9%9F%A6%E7%9A%8B,,,,,,,,,,,,
407,skip,,skip_section,,section:諡號,忠武王,諡號,,忠武,,,,王,齊忠武王,齊忠武王,,,Q97464808,https://zh.wikipedia.org/wiki/%E9%BD%8A%E5%BF%A0%E6%AD%A6%E7%8E%8B,,,,,,,,,,,,
408,skip,,skip_section,,section:諡號,忠武王,諡號,,齊忠武,,,,王,徐溫,徐溫,,,Q698576,https://zh.wikipedia.org/wiki/%E5%BE%90%E6%BA%AB,,,,,,,,,,,,
409,skip,,skip_section,,section:諡號,忠武王,諡號,,齊忠武,,,,王,李彥宗,李彥宗,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%BD%A5%E5%AE%97,,,,,,,,,,,,
410,skip,,skip_section,,section:諡號,忠武王,諡號,,彭忠武,,,,王,郭守文,郭守文,,,Q10558956,https://zh.wikipedia.org/wiki/%E9%83%AD%E5%AE%88%E6%96%87,,,,,,,,,,,,
411,skip,,skip_section,,section:諡號,忠武王,諡號,,鄂忠武,,,,王,嶽飛,嶽飛,,,Q334398,https://zh.wikipedia.org/wiki/%E5%B2%B3%E9%A3%9E,,,,,,,,,,,,
412,skip,,skip_section,,section:諡號,忠武王,諡號,,蘗忠武,,,,王,韓世忠,韓世忠,,,Q706861,https://zh.wikipedia.org/wiki/%E9%9F%A9%E4%B8%96%E5%BF%A0,,,,,,,,,,,,
413,skip,,skip_section,,section:諡號,忠武王,諡號,,高唐忠武,,,,王,阿剌兀思,阿剌兀思,,,Q27920893,https://zh.wikipedia.org/wiki/%E9%98%BF%E5%89%8C%E5%85%80%E6%80%9D%E5%89%94%E5%90%89%E5%BF%BD%E9%87%8C,,,,,,,,,,,,
414,skip,,skip_section,,section:諡號,忠武王,諡號,,昌忠武,,,,王,孛禿,孛禿,,,,https://zh.wikipedia.org/wiki/%E5%AD%9B%E7%A6%BF,,,,,,,,,,,,
415,skip,,skip_section,,section:諡號,忠武王,諡號,,鎮陽忠武,,,,王,史天澤,史天澤,,,Q5974349,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%A4%A9%E6%B3%BD,,,,,,,,,,,,
416,skip,,skip_section,,section:諡號,忠武王,諡號,,魯忠武,,,,王,木華黎,木華黎,,,,https://zh.wikipedia.org/wiki/%E6%9C%A8%E8%8F%AF%E9%BB%8E,,,,,,,,,,,,
417,skip,,skip_section,,section:諡號,忠武王,諡號,,榮忠武,,,,王,和裡吉,和裡吉,,,,https://zh.wikipedia.org/wiki/%E5%92%8C%E9%87%8C%E5%90%89,,,,,,,,,,,,
418,skip,,skip_section,,section:諡號,忠武王,諡號,,歸德忠武,,,,王,不憐吉歹,不憐吉歹,,,,https://zh.wikipedia.org/wiki/%E4%B8%8D%E6%86%90%E5%90%89%E6%AD%B9_(%E6%AD%B8%E5%BE%B7%E7%8E%8B),,,,,,,,,,,,
419,skip,,skip_section,,section:諡號,忠武王,諡號,,德忠武,,,,王,燕帖木兒,燕帖木兒,,,Q7157453,https://zh.wikipedia.org/wiki/%E7%87%95%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
420,skip,,skip_section,,section:諡號,忠武王,諡號,,廣平忠武,,,,王,博爾朮,博爾朮,,,Q1154376,https://zh.wikipedia.org/wiki/%E5%8D%9A%E7%88%BE%E6%9C%AE,,,,,,,,,,,,
421,skip,,skip_section,,section:諡號,忠武王,諡號,,淮安忠武,,,,王,伯顏,伯顏,,,Q846112,https://zh.wikipedia.org/wiki/%E4%BC%AF%E9%A1%8F_(%E5%85%AB%E9%84%B0%E9%83%A8),,,,,,,,,,,,
422,skip,,skip_section,,section:諡號,忠武王,諡號,,濟寧忠武,,,,王,按陳,按陳,,,Q7067756,https://zh.wikipedia.org/wiki/%E6%8C%89%E9%99%B3,,,,,,,,,,,,
423,skip,,skip_section,,section:諡號,忠武王,諡號,,汝南忠武,,,,王,張柔,張柔,,,Q11067267,https://zh.wikipedia.org/wiki/%E5%BC%A0%E6%9F%94,,,,,,,,,,,,
424,skip,,skip_section,,section:諡號,忠武王,諡號,,開平忠武,,,,王,常遇春,常遇春,,,Q388248,https://zh.wikipedia.org/wiki/%E5%B8%B8%E9%81%87%E6%98%A5,,,,,,,,,,,,
425,skip,,skip_section,,section:諡號,忠武王,諡號,,河間忠武,,,,王,張玉,張玉,,,Q11068798,https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%8E%89,,,,,,,,,,,,
426,skip,,skip_section,,section:諡號,忠武王,諡號,,榆林忠武,,,,王,金聲桓,金聲桓,,,Q15932262,https://zh.wikipedia.org/wiki/%E9%87%91%E8%81%B2%E6%A1%93,,,,,,,,,,,,
427,skip,,skip_section,,section:諡號,忠武王,諡號,,寧夏忠武,,,,王,李成棟,李成棟,,,Q11096601,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%88%90%E6%A3%9F_(%E6%98%8E%E6%9C%9D),,,,,,,,,,,,
428,skip,,skip_section,,section:諡號,忠武王,諡號,,和陽忠武,,,,王,黃得功,黃得功,,,Q11177517,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%BE%97%E5%8A%9F,,,,,,,,,,,,
429,skip,,skip_section,,section:諡號,忠武王,諡號,,忠勇忠武,,,,王,張勳,張勳,,,Q699600,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%8B%B3,,,,,,,,,,,,
430,skip,,skip_section,,section:封號,忠武王,封號,,忠武,,,,王,越南,越南,,,Q881,https://zh.wikipedia.org/wiki/%E8%B6%8A%E5%8D%97,,,,,,,,,,,,
431,skip,,skip_section,,section:封號,忠武王,封號,,忠武,,,,王,後黎朝,後黎朝,,,Q10800789,https://zh.wikipedia.org/wiki/%E5%BE%8C%E9%BB%8E%E6%9C%9D,,,,,,,,,,,,
432,skip,,skip_section,,section:諡號,忠烈王,諡號,,重安忠烈,,,,王,程靈洗,程靈洗,,,Q5928085,https://zh.wikipedia.org/wiki/%E7%A8%8B%E9%9D%88%E6%B4%97,,,,,,,,,,,,
433,skip,,skip_section,,section:諡號,忠烈王,諡號,,瑯琊忠烈,,,,王,王武俊,王武俊,,,Q7967676,https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%AD%A6%E4%BF%8A,,,,,,,,,,,,
434,skip,,skip_section,,section:諡號,忠烈王,諡號,,鄱陽忠烈,,,,王,蕭恢,蕭恢,,,Q11622072,https://zh.wikipedia.org/wiki/%E8%90%A7%E6%81%A2,,,,,,,,,,,,
435,skip,,skip_section,,section:諡號,忠烈王,諡號,,河間忠烈,,,,王,蕭巖,蕭巖,,,Q15953455,https://zh.wikipedia.org/wiki/%E8%95%AD%E5%B7%96_(%E5%8D%97%E5%8C%97%E6%9C%9D),,,,,,,,,,,,
436,skip,,skip_section,,section:諡號,忠烈王,諡號,,扶風忠烈,,,,王,可朱渾元,可朱渾元,,,,https://zh.wikipedia.org/wiki/%E5%8F%AF%E6%9C%B1%E6%B8%BE%E5%85%83,,,,,,,,,,,,
437,skip,,skip_section,,section:諡號,忠烈王,諡號,,扶陽忠烈,,,,王,桓彥範,桓彥範,,,Q5925355,https://zh.wikipedia.org/wiki/%E6%A1%93%E5%BD%A5%E7%AF%84,,,,,,,,,,,,
438,skip,,skip_section,,section:諡號,忠烈王,諡號,,遼忠烈,,,,王,完顏宗幹,完顏宗幹,,,Q2582969,https://zh.wikipedia.org/wiki/%E5%AE%8C%E9%A1%8F%E5%AE%97%E5%B9%B9,,,,,,,,,,,,
439,skip,,skip_section,,section:諡號,忠烈王,諡號,,東平忠烈,,,,王,徒單克寧,徒單克寧,,,,https://zh.wikipedia.org/wiki/%E5%BE%92%E5%96%AE%E5%85%8B%E5%AF%A7,,,,,,,,,,,,
440,skip,,skip_section,,section:諡號,忠烈王,諡號,,梁忠烈,,,,王,完顏宗弼,完顏宗弼,,,,https://zh.wikipedia.org/wiki/%E5%85%80%E8%A1%93,,,,,,,,,,,,
441,skip,,skip_section,,section:諡號,忠烈王,諡號,,涼忠烈,,,,王,黨兀班,黨兀班,,,,https://zh.wikipedia.org/wiki/%E9%BB%A8%E5%85%80%E7%8F%AD,,,,,,,,,,,,
442,skip,,skip_section,,section:諡號,忠烈王,諡號,,趙忠烈,,,,王,囊家臺,囊家臺,,,Q45596215,https://zh.wikipedia.org/wiki/%E5%9B%8A%E5%AE%B6%E5%8F%B0,,,,,,,,,,,,
443,skip,,skip_section,,section:諡號,忠烈王,諡號,,忠烈,,,,王,高麗忠烈王,高麗忠烈王,,,Q493993,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%BA%97%E5%BF%A0%E7%83%88%E7%8E%8B,,,,,,,,,,,,
444,skip,,skip_section,,section:諡號,忠烈王,諡號,,定興忠烈,,,,王,張輔,張輔,,,Q6803223,https://zh.wikipedia.org/wiki/%E5%BC%B5%E8%BC%94_(%E8%8B%B1%E5%9C%8B%E5%85%AC),,,,,,,,,,,,
445,skip,,skip_section,,section:諡號,忠烈王,諡號,,寧夏忠烈,,,,王,李成棟,李成棟,,,Q11096601,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%88%90%E6%A3%9F_(%E6%98%8E%E6%9C%9D),,,,,,,,,,,,
446,skip,,skip_section,,section:諡號,忠烈王,諡號,,淝水忠烈,,,,王,黃得功,黃得功,,,Q11177517,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%BE%97%E5%8A%9F,,,,,,,,,,,,
447,review,,wiki_only,,no Norbert match,忠烈王,爵號,爵號,忠烈,,,,王,越南,越南,,,Q881,https://zh.wikipedia.org/wiki/%E8%B6%8A%E5%8D%97,,,,,,,,,,,,
448,skip,,skip_section,,section:封號,忠襄王,封號,,忠襄,,獻武,,王,察罕帖木兒,察罕帖木兒,,,Q847848,https://zh.wikipedia.org/wiki/%E5%AF%9F%E7%BD%95%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
449,skip,,skip_section,,section:諡號,忠襄王,諡號,,濟南忠襄,,,,王,張榮,張榮,,,,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%A6%AE_(%E6%BF%9F%E5%8D%97),,,,,,,,,,,,
450,skip,,skip_section,,section:諡號,忠襄王,諡號,,潁川忠襄,,,,王,察罕帖木兒,察罕帖木兒,,,Q847848,https://zh.wikipedia.org/wiki/%E5%AF%9F%E7%BD%95%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
451,skip,,skip_section,,section:諡號,忠襄王,諡號,,宣寧忠襄,,,,王,速哥,速哥,,,Q45663578,https://zh.wikipedia.org/wiki/%E9%80%9F%E5%93%A5_(%E5%85%8B%E7%83%88),,,,,,,,,,,,
452,skip,,skip_section,,section:諡號,忠襄王,諡號,,趙忠襄,,,,王,術忽難,術忽難,,,,https://zh.wikipedia.org/wiki/%E8%A1%93%E5%BF%BD%E9%9B%A3,,,,,,,,,,,,
453,skip,,skip_section,,section:爵位,忠貞侯,爵位,,忠貞,,,,侯,秦良玉,秦良玉,,,Q1049034,https://zh.wikipedia.org/wiki/%E7%A7%A6%E8%89%AF%E7%8E%89,,,,,,,,,,,,
454,skip,,skip_section,,section:諡號,忠貞侯,諡號,,永昌忠貞,,,,侯,韋粲,韋粲,,,Q22774407,https://zh.wikipedia.org/wiki/%E9%9F%8B%E7%B2%B2,,,,,,,,,,,,
455,skip,,skip_section,,section:諡號,忠貞侯,諡號,,忠貞,,忠貞,,侯,秦良玉,秦良玉,,,Q1049034,https://zh.wikipedia.org/wiki/%E7%A7%A6%E8%89%AF%E7%8E%89,,,,,,,,,,,,
456,skip,,skip_section,,section:諡號,恭宣王,諡號,,明朝萬安恭宣,,,,王,朱珂堆,朱珂堆,,,,https://zh.wikipedia.org/wiki/Template:%E6%98%8E%E6%9C%9D%E8%AB%B8%E7%8E%8B%E5%88%97%E8%A1%A8/%E8%90%AC%E5%AE%89%E5%9C%8B,,,,,,,,,,,,
457,skip,,skip_section,,section:諡號,恭宣王,諡號,,恭宣,,,,王,朝鮮正祖,朝鮮正祖,,,Q26530,https://zh.wikipedia.org/wiki/%E6%9C%9D%E9%AE%AE%E6%AD%A3%E7%A5%96,,,,,,,,,,,,
458,skip,,skip_section,,section:封號,恭宣王,封號,,恭宣,,,,王,陳睿宗,陳睿宗,,,Q711858,https://zh.wikipedia.org/wiki/%E9%99%B3%E7%9D%BF%E5%AE%97,,,,,,,,,,,,
459,skip,,skip_section,,section:諡號,恭順王,諡號,,永安恭順,,,,王,朱英焌,朱英焌,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%8B%B1%E7%84%8C,,,,,,,,,,,,
460,skip,,skip_section,,section:諡號,恭順王,諡號,,弘農恭順,,,,王,朱倪𩵑,朱倪𩵑,,,Q109378878,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%80%AA%F0%A9%B5%91,,,,,,,,,,,,
461,skip,,skip_section,,section:諡號,恭順王,諡號,,廣信恭順,,,,王,朱厚𰟙,朱厚𰟙,,,Q120699570,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8E%9A%F0%B0%9F%99,,,,,,,,,,,,
462,skip,,skip_section,,section:諡號,恭順王,諡號,,崇善恭順,,,,王,朱安㴦,朱安㴦,,,Q109351411,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E3%B4%A6,,,,,,,,,,,,
463,skip,,skip_section,,section:諡號,恭順王,諡號,,邵陵恭順,,,,王,朱安潿,朱安潿,,,Q109412874,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E6%BD%BF,,,,,,,,,,,,
464,skip,,skip_section,,section:諡號,恭順王,諡號,,麗水恭順,,,,王,朱安汾,朱安汾,,,Q109412861,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E6%B1%BE,,,,,,,,,,,,
465,skip,,skip_section,,section:諡號,恭順王,諡號,,臨川恭順,,,,王,朱奠埨,朱奠埨,,,Q140077547,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%A5%A0%E5%9F%A8,,,,,,,,,,,,
466,skip,,skip_section,,section:諡號,恭順王,諡號,,潁川恭順,,,,王,朱睦棌,朱睦棌,,,Q109351378,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%9D%A6%E6%A3%8C,,,,,,,,,,,,
467,skip,,skip_section,,section:諡號,恭順王,諡號,,吉陽恭順,,,,王,朱聰注,朱聰注,,,Q123329791,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%81%B0%E6%B3%A8,,,,,,,,,,,,
468,skip,,skip_section,,section:諡號,恭順王,諡號,,嘉定恭順,,,,王,朱載㙐,朱載㙐,,,Q109343857,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%BC%89%E3%99%90,,,,,,,,,,,,
469,skip,,skip_section,,section:諡號,恭順王,諡號,,原武恭順,,,,王,朱安淇,朱安淇,,,Q109412850,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E6%B7%87,,,,,,,,,,,,
470,skip,,skip_section,,section:諡號,恭順王,諡號,,長垣恭順,,,,王,朱恩鉀,朱恩鉀,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%81%A9%E9%89%80,,,,,,,,,,,,
471,skip,,skip_section,,section:諡號,恭順王,諡號,,華陽恭順,,,,王,朱賓泟,朱賓泟,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%B3%93%E6%B3%9F,,,,,,,,,,,,
472,skip,,skip_section,,section:諡號,恭順王,諡號,,崑山恭順,,,,王,朱謨埦,朱謨埦,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%AC%A8%E5%9F%A6,,,,,,,,,,,,
473,skip,,skip_section,,section:諡號,恭順王,諡號,,恭順,,,,王,朝鮮文宗,朝鮮文宗,,,Q483821,https://zh.wikipedia.org/wiki/%E6%9C%9D%E9%AE%AE%E6%96%87%E5%AE%97,,,,,,,,,,,,
