KR_ID,text_title,files,file_size,character_count,person_name,DYNASTY,FUNCTION
KR2i0010,江南別錄,1,21684,6298,陳彭年,宋,撰
KR2i0011,江表志,4,28408,7429,鄭文寶,宋,撰
KR2i0012,江南餘載,3,25239,7159,闕名,宋,撰
KR2i0013,三楚新錄,4,22783,6440,周羽翀,宋,撰
KR2i0014,錦里耆舊傳,5,56103,15853,句延慶,宋,撰
KR2i0015,五國故事,3,33993,9821,闕名,宋,撰
KR2i0016,蜀檮杌,4,50609,14704,張唐英,宋,撰
KR2i0017,馬氏南唐書,31,276052,79043,馬令,宋,撰
KR2i0018,陸氏南唐書SB22n346,17,230511,66791,戚光,元,撰
KR2i0019,吳越備史,4,186530,54195,錢儼,宋,撰
KR2i0020,安南志略,21,244585,66620,黎崱,元,撰
KR2i0021,十國春秋,115,2061143,590224,吳任臣,清,撰
KR2i0022,朝鮮史略,13,327918,91508,闕名,明,撰
KR2i0023,越史略,5,119755,33543,闕名,,撰
KR2j0001,歲時廣記,6,59336,16003,陳元靚,宋,撰
KR2j0002,御定月令輯要,25,1901916,562329,李光地,清,奉敕撰
KR2k0001,三輔黃圖,7,71983,20019,闕名,,撰
KR2k0002,禁扁,6,157515,27738,王士點,元,撰
KR2k0003,元和郡縣志,42,906391,253224,李吉甫,唐,撰
KR2k0004,太平寰宇記,201,2962404,818442,樂史,宋,撰
KR2k0005,元豐九域志,11,399604,111441,王存,宋,奉敕撰
KR2k0006,輿地廣記,39,549294,155249,歐陽忞,宋,撰
KR2k0007,方輿勝覽,71,1935514,562057,祝穆,宋,撰
KR2k0008,明一統志,91,7403319,2146171,李賢,明,奉敕撰
KR2k0009,大清一統志,210,26383154,7769821,和珅,明,奉敕撰
KR2k0010,吳郡圖經續記,5,102346,29664,朱長文,宋,撰
KR2k0011,乾道臨安志,4,88640,22647,周淙,宋,撰
KR2k0012,淳熙三山志,43,990891,258459,梁克家,宋,撰
KR2k0013,吳郡志,51,869533,245808,范成大,宋,撰
KR2k0014,新安志,11,381356,109641,羅願,宋,撰
KR2k0015,剡錄,11,188416,50516,高似孫,宋,撰
KR2k0016,會稽志,21,829493,231499,張淏,宋,撰
KR2k0017,赤城志,42,624724,164063,陳耆卿,宋,撰
KR2k0018,寶慶四明志,34,977613,264508,劉錫,宋,撰
KR2k0019,海鹽澉水志,9,54176,12038,常棠,宋,撰
KR2k0020,景定嚴州續志,11,122553,32615,方仁榮,宋,撰
KR2k0021,景定建康志,51,1815729,513613,周應合,宋,撰
KR2k0022,咸淳臨安志,100,2055244,551387,潛說友,宋,撰
KR2k0023,至元嘉禾志,33,473028,125077,徐碩,元,撰
KR2k0024,昌國州圖志,9,102993,27752,馮福京,元,撰
KR2k0025,延祐四明志,21,665530,183576,袁桷,元,撰
KR2k0026,齊乘,9,253989,70721,于欽,元,撰
KR2k0027,至大金陵新志,17,1131095,315434,張鉉,元,撰
KR2k0028,無錫縣志,5,258459,72123,闕名,,撰
KR2k0029,姑蘇志,61,2355382,664249,王鏊,明,撰
KR2k0030,武功縣志,4,103498,30417,康海,明,撰
KR2k0031,朝邑縣志,5,25327,7078,韓邦靖,明,撰
KR2k0032,嶺海輿圖,2,55925,15131,姚虞,明,撰
KR2k0033,滇略,11,310241,87000,謝肇淛,明,撰
KR2k0034,吳興備志,33,646728,184018,董斯張,明,撰
KR2k0035,欽定熱河志,121,2810062,728247,梁國治,清,奉敕撰
KR2k0036,欽定日下舊聞考,161,4501782,1285265,英廉,清,奉敕撰
KR2k0037,天下郡國利病書,51,5711569,1697907,,,
KR2k0038,欽定滿洲源流考,25,694207,174574,于敏中,清,奉敕撰
KR2k0039,欽定皇輿西域圖志,49,1525452,389797,于敏中,清,奉敕撰
KR2k0040,欽定盛京通志,131,4009002,1032090,劉謹之,清,奉敕撰
KR2k0041,畿輔通志,121,5609834,1482663,田易,清,編纂
KR2k0042,江南通志,201,10016088,2497802,黃之雋,清,編纂
KR2k0043,江西通志,165,10184483,2829856,陶成,清,編纂
KR2k0044,浙江通志,281,14794162,3931880,沈翼機,清,編纂
KR2k0045,江西通志,163,10176905,2829852,謝道承,清,編纂
KR2k0046,湖廣通志,121,6211946,1626019,夏力恕,清,編纂
KR2k0047,河南通志,81,6805310,1792781,顧棟高,清,編纂
KR2k0048,山東通志,75,6418485,1775787,杜詔,清,編纂
KR2k0049,山西通志,231,13612801,3788084,儲大文,清,編纂
KR2k0050,陝西通志,103,10236631,2759681,沈青崖,清,編纂
KR2k0051,甘肅通志,51,2604401,686803,李迪,清,編纂
KR2k0052,四川通志,48,5659609,1498139,張晉生,清,編纂
KR2k0053,廣東通志,65,5679276,1493641,魯曾煜,清,編纂
KR2k0054,廣西通志,130,4996373,1306257,錢元昌,清,編纂
KR2k0055,雲南通志,31,3371488,905268,靖道謨,清,編纂
KR2k0056,貴州通志,47,2704485,689910,靖道謨,清,編纂
KR2k0057,歷代帝王宅京記,21,476936,138219,顧炎武,清,撰
KR2k0058,水經注,41,1344169,381063,酈道元,後魏,撰
KR2k0059,水經注集釋訂訛,41,1666676,471286,沈炳巽,清,撰
KR2k0060,水經注釋,55,2308025,654511,趙一清,清,撰
KR2k0061,吳中水利書,2,27919,8013,單鍔,宋,撰
KR2k0062,四明它山水利備覽,3,53825,15133,魏峴,宋,撰
KR2k0063,河防通議,4,54507,15430,沙克什,元,撰
KR2k0064,治河圖略,1,15051,4099,王喜,元,撰
KR2k0065,浙西水利書,4,110561,32708,姚文灝,明,撰
KR2k0066,河防一覽,15,754483,218597,潘季馴,明,撰
KR2k0067,三吳水利錄,6,99105,28894,歸有光,明,撰
KR2k0068,北河紀,13,438194,126955,謝肇淛,明,撰
KR2k0069,敬止集,5,169172,49607,陳應芳,明,撰
KR2k0070,三吳水考,17,1057012,292695,周大韶,明,撰
KR2k0071,吳中水利全書,29,1857307,485809,張國維,明,撰
KR2k0072,欽定河源紀略,48,525045,137414,陸錫熊,清,奉敕撰
KR2k0073,崑崙河源考,2,60343,17450,萬斯同,清,撰
KR2k0074,兩河清彙,9,239525,65139,薛鳳祚,清,撰
KR2k0075,居濟一得,9,248683,72790,張伯行,清,撰
KR2k0076,治河奏績書,5,314885,87863,張靄生,清,編述
KR2k0077,直隸河渠志,1,46214,13493,陳儀,清,撰
KR2k0078,行水金鑑,176,4528032,1289467,傳澤洪,清,撰
KR2k0079,水道提綱,29,915633,260830,齊召南,清,撰
KR2k0080,海塘錄,27,942034,249602,翟均廉,清,撰
KR2k0081,籌海圖編,14,703807,192421,胡宗憲,明,撰
KR2k0082,鄭開陽雜著,11,222191,54235,鄭若曾,明,撰
KR2k0083,南嶽小錄,1,16434,4494,李沖昭,唐,撰
KR2k0084,廬山記,4,65612,19198,釋惠遠,宋,撰
KR2k0085,赤松山志,1,21387,5758,倪守約,宋,撰
KR2k0086,西湖遊覽志,51,1117129,321352,田汝成,明,撰
KR2k0087,桂勝,13,276678,77407,張鳴鳳,明,撰
KR2k0088,欽定盤山志,17,564053,143864,董邦達,清,奉敕撰
KR2k0089,西湖志纂,13,426838,107921,傳王露,清,撰
KR2k0090,洛陽伽藍記,6,106991,29993,楊衒之,後魏,撰
KR2k0091,吳地記,3,36109,9614,闕名,,撰
KR2k0092,長安志,21,380921,109510,宋敏求,宋,撰
KR2k0093,洛陽名園記,2,15563,4357,李格非,宋,撰
KR2k0094,雍錄,11,278479,80040,程大昌,宋,撰
KR2k0095,洞霄圖志,8,117767,33393,鄧牧,宋,撰
KR2k0096,長安志圖,3,80349,22553,李好文,元,撰
KR2k0097,汴京遺蹟志,25,613791,168824,李濂,明,撰
KR2k0098,武林梵志,13,594571,171519,吳之鯨,明,撰
KR2k0099,江城名蹟,5,181517,50928,陳弘緒,清,撰
KR2k0100,營平二州地名記,2,52945,15090,顧炎武,清,撰
KR2k0101,金鰲退食筆記,3,63906,17589,高士奇,清,撰
KR2k0102,石柱記箋釋,6,110013,29259,鄭元慶,清,撰
KR2k0103,關中勝蹟圖志,33,839297,244470,畢沅,清,撰
KR2k0104,南方草木狀,4,20129,5490,嵇含,晉,撰
KR2k0105,荊楚歲時記,1,27514,7609,宗懍,梁,撰
KR2k0106,北戶錄,4,81514,23554,龜圖,唐,註
KR2k0107,桂林風土記,2,28512,7878,莫休符,唐,撰
KR2k0108,嶺表錄異,4,39189,11177,劉恂,唐,撰
KR2k0109,益部方物略記,1,17560,4657,宋祁,宋,撰
KR2k0110,岳陽風土記,2,29719,8552,范致明,宋,撰
KR2k0111,東京夢華錄,11,97559,27817,孟元老,宋,撰
KR2k0112,六朝事跡編類,3,135266,38041,張敦頤,宋,撰
KR2k0113,會稽三賦,5,129141,37929,史鑄,宋,注
KR2k0114,中吳紀聞,7,142621,40981,襲明之,宋,撰
KR2k0115,桂海虞衡志,2,40138,11427,范成大,宋,撰
KR2k0116,嶺外代答,11,178477,51016,周去非,宋,撰
KR2k0117,都城紀勝,2,24099,6774,耐得翁,宋,撰
KR2k0118,夢粱錄,21,320417,92830,吳自牧,宋,撰
KR2k0119,武林舊事,12,224500,52220,周密,宋,撰
KR2k0120,增補武林舊事,9,245624,62414,朱廷煥,明,補
KR2k0121,歲華紀麗譜,1,17128,4628,費著,元,撰
KR2k0122,吳中舊事,2,31123,9006,陸友仁,元,撰
KR2k0123,平江記事,2,21822,6300,高德基,元,撰
KR2k0124,江漢叢談,3,58116,16838,陳士元,明,撰
KR2k0125,閩中海錯疏,6,43816,11302,屠本畯,明,撰
KR2k0126,蜀中廣記,109,3058559,896843,曹學佺,明,撰
KR2k0127,益部談資,5,42108,11914,何宇度,明,撰
KR2k0128,顏山雜記,6,133239,37107,孫廷銓,清,撰
KR2k0129,嶺南風物記,2,23424,6652,江闓,清,刪定
KR2k0130,龍沙紀略,1,35991,10203,方式濟,清,撰
KR2k0131,臺海使槎錄,9,251654,70056,黃叔璥,清,撰
KR2k0132,東城雜記,3,82769,24164,厲鄂,清,撰
KR2k0133,遊城南記,1,27936,7753,張禮,宋,撰
KR2k0134,河朔訪古記,4,88707,26005,納新,元,撰
KR2k0135,徐霞客遊記,13,1163194,346884,徐宏祖,明,撰
KR2k0136,佛國記,2,49081,14513,釋法顯,南朝宋,撰
KR2k0137,大唐西域記,13,373714,109321,釋辯機,唐,撰
KR2k0138,宣和奉使高麗圖經,42,173963,45973,徐兢,宋,撰
KR2k0139,諸蕃志,3,79175,22885,趙汝适,宋,撰
KR2k0140,溪蠻叢笑,2,10843,2646,朱輔,宋,撰
KR2k0141,真臘風土記,1,30750,8856,周達觀,元,撰
KR2k0142,島夷志略,1,60504,17280,汪大淵,元,撰
KR2k0143,朝鮮賦,2,28162,8170,董越,明,撰
KR2k0144,海語,4,47649,13681,黃學準,明,增注
KR2k0145,東西洋考,13,373324,109950,張燮,明,撰
KR2k0146,職方外紀,6,103115,29990,西洋艾儒略,明,撰
KR2k0147,赤雅,4,53028,14552,鄺露,明,撰
KR2k0148,朝鮮志,3,62511,17769,闕名,明,撰
KR2k0149,皇清職貢圖,11,180758,41037,傳恒,清,奉敕撰
KR2k0150,坤輿圖說,3,108803,30906,西洋南懷仁,清,撰
KR2k0151,異域錄,3,104089,27110,覺羅圖理琛,清,撰
KR2k0152,海國聞見錄,3,43444,12336,陳倫炯,清,撰
