source_file,title,KR_ID,EXTENT,SOURCE,author_index,person_name,DATES,DYNASTY,FUNCTION
skqs4.org,醫閭集,KR4e0129,9 卷,"四庫全書 文淵閣版, V1254.4, p625",1,賀欽,1437 - 1510,明,撰
skqs4.org,醫閭集,KR4e0129,9 卷,"四庫全書 文淵閣版, V1254.4, p625",2,賀士諮,,明,編
skqs4.org,翠渠摘稿,KR4e0130,7 卷,"四庫全書 文淵閣版, V1254.5, p721",1,周瑛,1430 - 1518,明,撰
skqs4.org,翠渠摘稿,KR4e0130,7 卷,"四庫全書 文淵閣版, V1254.5, p721",2,林近龍,,明,編
skqs4.org,翠渠摘稿,KR4e0130,7 卷,"四庫全書 文淵閣版, V1254.5, p721",3,周維鑣,,清,輯
skqs4.org,家藏集,KR4e0131,77 卷,"四庫全書 文淵閣版, V1255.1, p1",1,吳寬,1435 - 1504,明,撰
skqs4.org,歸田稿,KR4e0132,8 卷,"四庫全書 文淵閣版, V1256.1, p1",1,謝遷,1450 - 1531,明,撰
skqs4.org,震澤集,KR4e0133,36 卷,"四庫全書 文淵閣版, V1256.2, p119",1,王鏊,1450 - 1524,明,撰
skqs4.org,鬱洲遺稿,KR4e0134,8 卷,"四庫全書 文淵閣版, V1256.3, p529",1,梁儲,1451 - 1527,明,撰
skqs4.org,見素集,KR4e0135,28 卷,"四庫全書 文淵閣版, V1257.1, p1",1,林俊,1452 - 1527,明,撰
skqs4.org,古城集,KR4e0136,6 卷,"四庫全書 文淵閣版, V1257.2, p591",1,張吉,1451 - 1518,明,撰
skqs4.org,虛齋集,KR4e0137,5 卷,"四庫全書 文淵閣版, V1257.3, p755",1,蔡清,1453 - 1508,明,撰
skqs4.org,容春堂集,KR4e0138,61 卷,"四庫全書 文淵閣版, V1258.1, p1",1,邵寶,1460 - 1527,明,撰
skqs4.org,圭峯集,KR4e0139,30 卷,"四庫全書 文淵閣版, V1259.1, p1",1,羅𤣱,1447 - 1519,明,撰
skqs4.org,吳文肅摘稿,KR4e0140,4 卷,"四庫全書 文淵閣版, V1259.2, p351",1,吳儼,,明,撰
skqs4.org,立齋遺文,KR4e0141,5 卷,"四庫全書 文淵閣版, V1259.3, p431",1,鄒智,1466 - 1491,明,撰
skqs4.org,熊峯集,KR4e0142,10 卷,"四庫全書 文淵閣版, V1259.4, p487",1,石珤,,明,撰
skqs4.org,西村集,KR4e0143,8 卷,"四庫全書 文淵閣版, V1259.5, p685",1,史鑑,1434 - 1496,明,撰
skqs4.org,胡文敬集,KR4e0144,3 卷,"四庫全書 文淵閣版, V1260.1, p1",1,胡居仁,1434 - 1484,明,撰
skqs4.org,胡文敬集,KR4e0144,3 卷,"四庫全書 文淵閣版, V1260.1, p1",2,余祐,,明,編
skqs4.org,方簡肅文集,KR4e0145,10 卷,"四庫全書 文淵閣版, V1260.2, p79",1,方良永,,明,撰
skqs4.org,小鳴稿,KR4e0146,10 卷,"四庫全書 文淵閣版, V1260.3, p169",1,朱誠泳,,明,撰
skqs4.org,懷星堂集,KR4e0147,30 卷,"四庫全書 文淵閣版, V1260.4, p363",1,祝允明,1460 - 1526,明,撰
skqs4.org,整菴存稿,KR4e0148,20 卷,"四庫全書 文淵閣版, V1261.1, p1",1,羅欽順,1465 - 1547,明,撰
skqs4.org,東江家藏集,KR4e0149,42 卷,"四庫全書 文淵閣版, V1261.2, p273",1,顧清,,明,撰
skqs4.org,東江家藏集,KR4e0149,42 卷,"四庫全書 文淵閣版, V1261.2, p273",2,王鏊,,明,著
skqs4.org,空同集,KR4e0150,66 卷,"四庫全書 文淵閣版, V1262.1, p1",1,李夢陽,1472 - 1529,明,撰
skqs4.org,山齋文集,KR4e0151,24 卷,"四庫全書 文淵閣版, V1263.1, p1",1,鄭岳,1468 - 1539,明,撰
skqs4.org,山齋文集,KR4e0151,24 卷,"四庫全書 文淵閣版, V1263.1, p1",2,鄭炫,,明,編
skqs4.org,顧華玉集,KR4e0152,45 卷,"四庫全書 文淵閣版, V1263.2, p135",1,顧璘,1476 - 1545,明,撰
skqs4.org,華泉集,KR4e0153,14 卷,"四庫全書 文淵閣版, V1264.1, p1",1,邊貢,1476 - 1532,明,撰
skqs4.org,東田遺稿,KR4e0154,2 卷,"四庫全書 文淵閣版, V1264.2, p245",1,張羽,1333 - 1385,明,撰
skqs4.org,東田遺稿,KR4e0154,2 卷,"四庫全書 文淵閣版, V1264.2, p245",2,張楨,,明,編
skqs4.org,清惠集,KR4e0155,12 卷,"四庫全書 文淵閣版, V1264.3, p315",1,劉麟,1474 - 1561,明,撰
skqs4.org,沙溪集,KR4e0156,23 卷,"四庫全書 文淵閣版, V1264.4, p483",1,孫緒,,明,撰
skqs4.org,王文成全書,KR4e0157,38 卷,"四庫全書 文淵閣版, V1265.1, p1 - V1266.1",1,王守仁,1472 - 1528,明,撰
skqs4.org,王文成全書,KR4e0157,38 卷,"四庫全書 文淵閣版, V1265.1, p1 - V1266.1",2,錢德洪原,,明,編
skqs4.org,王文成全書,KR4e0157,38 卷,"四庫全書 文淵閣版, V1265.1, p1 - V1266.1",3,謝廷傑,,明,彙集
skqs4.org,雙溪集,KR4e0158,8 卷,"四庫全書 文淵閣版, V1266.2, p251",1,杭淮,,明,撰
skqs4.org,對山集,KR4e0159,10 卷,"四庫全書 文淵閣版, V1266.3, p317",1,康海,1475 - 1540,明,撰
skqs4.org,對山集,KR4e0159,10 卷,"四庫全書 文淵閣版, V1266.3, p317",2,孫景烈,,清,編
skqs4.org,柏齋集,KR4e0160,11 卷,"四庫全書 文淵閣版, V1266.4, p465",1,何瑭,1474 - 1543,明,撰
skqs4.org,竹澗集,KR4e0161,8 卷,"四庫全書 文淵閣版, V1266.5, p645",1,潘希曾,1476 - 1532,明,撰
skqs4.org,大復集,KR4e0162,38 卷,"四庫全書 文淵閣版, V1267.1, p1",1,何景明,1483 - 1521,明,撰
skqs4.org,洹詞,KR4e0163,12 卷,"四庫全書 文淵閣版, V1267.2, p369",1,崔銑,1478 - 1541,明,撰
skqs4.org,莊渠遺書,KR4e0164,16 卷,"四庫全書 文淵閣版, V1267.3, p673",1,魏校,1483 - 1543,明,撰
skqs4.org,儼山集,KR4e0165,100 卷,"四庫全書 文淵閣版, V1268.1, p1",1,陸深,1477 - 1544,明,撰
skqs4.org,迪功集,KR4e0166,6 卷,"四庫全書 文淵閣版, V1268.2, p733",1,徐禎卿,1479 - 1511,明,撰
skqs4.org,太白山人漫藁,KR4e0167,8 卷,"四庫全書 文淵閣版, V1268.3, p783",1,孫一元,1484 - 1520,明,撰
skqs4.org,少谷集,KR4e0168,25 卷,"四庫全書 文淵閣版, V1269.1, p1",1,鄭善夫,1485 - 1523,明,撰
skqs4.org,苑洛集,KR4e0169,22 卷,"四庫全書 文淵閣版, V1269.2, p331",1,韓邦奇,1479 - 1555,明,撰
skqs4.org,東洲初稿,KR4e0170,14 卷,"四庫全書 文淵閣版, V1269.3, p711",1,夏良勝,,明,撰
skqs4.org,升菴集,KR4e0171,81 卷,"四庫全書 文淵閣版, V1270.1, p1",1,楊慎,1488 - 1559,明,撰
skqs4.org,升菴集,KR4e0171,81 卷,"四庫全書 文淵閣版, V1270.1, p1",2,張士佩,,明,編
skqs4.org,東巖集,KR4e0172,6 卷,"四庫全書 文淵閣版, V1271.1, p1",1,夏尚樸,,明,撰
skqs4.org,文簡集,KR4e0173,58 卷,"四庫全書 文淵閣版, V1271.2, p55",1,孫承恩,1485 - 1565,明,撰
skqs4.org,方齋存稿,KR4e0174,10 卷,"四庫全書 文淵閣版, V1271.3, p673",1,林文俊,,明,撰
skqs4.org,考功集,KR4e0175,10 卷,"四庫全書 文淵閣版, V1272.1, p1",1,薛蕙,1489 - 1541,明,撰
skqs4.org,雲村集,KR4e0176,14 卷,"四庫全書 文淵閣版, V1272.2, p131",1,許相卿,1479 - 1557,明,撰
skqs4.org,小山類稿,KR4e0177,20 卷,"四庫全書 文淵閣版, V1272.3, p285",1,張岳,1492 - 1552,明,撰
skqs4.org,夢澤集,KR4e0178,23 卷,"四庫全書 文淵閣版, V1272.4, p531",1,王廷陳,,明,撰
skqs4.org,甫田集,KR4e0179,35 卷,"四庫全書 文淵閣版, V1273.1, p1",1,文徵明,1470 - 1559,明,撰
skqs4.org,泰泉集,KR4e0180,10 卷,"四庫全書 文淵閣版, V1273.2, p299",1,黃佐,1490 - 1566,明,撰
skqs4.org,西村詩集,KR4e0181,2 卷,"四庫全書 文淵閣版, V1273.3, p397",1,朱朴,,明,撰
skqs4.org,天馬山房遺稿,KR4e0182,8 卷,"四庫全書 文淵閣版, V1273.4, p439",1,朱淛,1486 - 1552,明,撰
skqs4.org,蘇門集,KR4e0183,8 卷,"四庫全書 文淵閣版, V1273.5, p561",1,高叔嗣,1501 - 1537,明,撰
skqs4.org,愚谷集,KR4e0184,10 卷,"四庫全書 文淵閣版, V1273.6, p653",1,李舜臣,,明,撰
skqs4.org,遵巖集,KR4e0185,24 卷,"四庫全書 文淵閣版, V1274.1, p1",1,王慎中,1509 - 1559,明,撰
skqs4.org,陸子餘集,KR4e0186,8 卷,"四庫全書 文淵閣版, V1274.2, p577",1,陸粲,1494 - 1551,明,撰
skqs4.org,念菴文集,KR4e0187,22 卷,"四庫全書 文淵閣版, V1275.1, p1",1,羅洪先,1504 - 1564,明,撰
skqs4.org,皇甫司勳集,KR4e0188,60 卷,"四庫全書 文淵閣版, V1275.2, p523",1,皇甫汸,1498 - 1582,明,撰
skqs4.org,楊忠介集,KR4e0189,13 卷,"四庫全書 文淵閣版, V1276.1, p1",1,楊爵,1493 - 1549,明,撰
skqs4.org,荊川集,KR4e0190,12 卷,"四庫全書 文淵閣版, V1276.2, p183",1,唐順之,1507 - 1560,明,撰
skqs4.org,皇甫少玄集,KR4e0191,26 卷,"四庫全書 文淵閣版, V1276.3, p491",1,皇甫涍,1497 - 1546,明,撰
skqs4.org,瑤石山人稿,KR4e0192,16 卷,"四庫全書 文淵閣版, V1277.1, p1",1,黎民表,,明,撰
skqs4.org,南行集,KR4e0193,20 卷,"四庫全書 文淵閣版, V1277.2, p205",1,丘雲霄,,明,撰
skqs4.org,張莊僖文集,KR4e0194,5 卷,"四庫全書 文淵閣版, V1277.3, p305",1,張永明,,明,撰
skqs4.org,洞麓堂集,KR4e0195,10 卷,"四庫全書 文淵閣版, V1277.4, p401",1,尹臺,,明,撰
skqs4.org,具茨詩集,KR4e0196,14 卷,"四庫全書 文淵閣版, V1277.5, p653",1,王立道,,明,撰
skqs4.org,青霞集,KR4e0197,11 卷,"四庫全書 文淵閣版, V1278.1, p1",1,沈鍊,1507 - 1557,明,撰
skqs4.org,青霞集,KR4e0197,11 卷,"四庫全書 文淵閣版, V1278.1, p1",2,王元敬,,明,編
skqs4.org,滄溟集,KR4e0198,30 卷,"四庫全書 文淵閣版, V1278.2, p173",1,李攀龍,1414 - 1570,明,撰
skqs4.org,山海漫談,KR4e0199,3 卷,"四庫全書 文淵閣版, V1278.3, p579",1,任環,,明,撰
skqs4.org,楊忠愍集,KR4e0200,3 卷,"四庫全書 文淵閣版, V1278.4, p611",1,楊繼盛,1516 - 1555,明,撰
skqs4.org,弇州四部稿,KR4e0201,174 卷,"四庫全書 文淵閣版, V1279.1, p1 - V1284.1",1,王世貞,1526 - 1590,明,撰
skqs4.org,讀書後,KR4e0202,8 卷,"四庫全書 文淵閣版, V1285.1, p1",1,王世貞,1526 - 1590,明,撰
skqs4.org,方麓集,KR4e0203,16 卷,"四庫全書 文淵閣版, V1285.2, p97",1,王樵,1521 - 1599,明,撰
skqs4.org,存家詩稿,KR4e0204,8 卷,"四庫全書 文淵閣版, V1285.3, p477",1,楊巍,,明,撰
skqs4.org,海壑吟稿,KR4e0205,11 卷,"四庫全書 文淵閣版, V1285.4, p543",1,趙完璧,,明,撰
skqs4.org,伐檀齋集,KR4e0206,12 卷,"四庫全書 文淵閣版, V1285.5, p665",1,張元凱,,明,撰
skqs4.org,備忘集,KR4e0207,10 卷,"四庫全書 文淵閣版, V1286.1, p1",1,海瑞,1514 - 1587,明,撰
skqs4.org,備忘集,KR4e0207,10 卷,"四庫全書 文淵閣版, V1286.1, p1",2,海廷芳,,清,編
skqs4.org,石洞集,KR4e0208,18 卷,"四庫全書 文淵閣版, V1286.2, p229",1,葉春及,1532 - 1595,明,撰
skqs4.org,宗子相集,KR4e0209,15 卷,"四庫全書 文淵閣版, V1287.1, p1",1,宗臣,1525 - 1560,明,撰
skqs4.org,衡廬精舍藏稿,KR4e0210,30 卷,"四庫全書 文淵閣版, V1287.2, p225",1,胡直,1517 - 1585,明,撰
skqs4.org,薛荔園詩集,KR4e0211,4 卷,"四庫全書 文淵閣版, V1288.1, p1",1,佘翔,,明,撰
skqs4.org,鯤溟詩集,KR4e0212,4 卷,"四庫全書 文淵閣版, V1288.2, p137",1,郭諫臣,1524 - 1580,明,撰
skqs4.org,亦玉堂稿,KR4e0213,10 卷,"四庫全書 文淵閣版, V1288.3, p209",1,沈鯉,1531 - 1615,明,撰
skqs4.org,亦玉堂稿,KR4e0213,10 卷,"四庫全書 文淵閣版, V1288.3, p209",2,劉榛,,清,輯
skqs4.org,溫恭毅集,KR4e0214,30 卷,"四庫全書 文淵閣版, V1288.4, p361",1,溫純,1539 - 1607,明,撰
skqs4.org,震川集,KR4e0215,30 卷,"四庫全書 文淵閣版, V1289.1, p1",1,歸有光,1506 - 1571,明,撰
skqs4.org,震川集,KR4e0215,30 卷,"四庫全書 文淵閣版, V1289.1, p1",2,歸莊,,清,編
skqs4.org,四溟集,KR4e0216,10 卷,"四庫全書 文淵閣版, V1289.2, p605",1,謝榛,1495 - 1575,明,撰
skqs4.org,四溟集,KR4e0216,10 卷,"四庫全書 文淵閣版, V1289.2, p605",2,盛以進,,明,訂補
skqs4.org,蠛蠓集,KR4e0217,5 卷,"四庫全書 文淵閣版, V1289.3, p755",1,盧柟,d. ca. 1560,明,撰
skqs4.org,少室山房集,KR4e0218,120 卷,"四庫全書 文淵閣版, V1290.1, p1",1,胡應麟,1551 - 1602,明,撰
skqs4.org,少室山房集,KR4e0218,120 卷,"四庫全書 文淵閣版, V1290.1, p1",2,江湛然,,明,輯
skqs4.org,少室山房集,KR4e0218,120 卷,"四庫全書 文淵閣版, V1290.1, p1",3,王世貞,,明,撰
skqs4.org,穀城山館詩集,KR4e0219,20 卷,"四庫全書 文淵閣版, V1291.1, p1",1,于慎行,1545 - 1603,明,撰
skqs4.org,宗伯集,KR4e0220,10 卷,"四庫全書 文淵閣版, V1291.2, p193",1,孫繼臯,,明,撰
skqs4.org,臨臯文集,KR4e0221,4 卷,"四庫全書 文淵閣版, V1291.3, p597",1,楊寅秋,,明,撰
skqs4.org,淡然軒集,KR4e0222,8 卷,"四庫全書 文淵閣版, V1291.4, p765",1,余繼登,1544 - 1600,明,撰
skqs4.org,淡然軒集,KR4e0222,8 卷,"四庫全書 文淵閣版, V1291.4, p765",2,馮琦,,明,編
skqs4.org,涇臯藏稿,KR4e0223,22 卷,"四庫全書 文淵閣版, V1292.1, p1",1,顧憲成,1550 - 1612,明,撰
skqs4.org,小辨齋偶存,KR4e0224,8 卷,"四庫全書 文淵閣版, V1292.2, p253",1,顧允成,1554 - 1607,明,撰
skqs4.org,高子遺書,KR4e0225,12 卷,"四庫全書 文淵閣版, V1292.3, p329",1,高攀龍,1562 - 1626,明,撰
skqs4.org,高子遺書,KR4e0225,12 卷,"四庫全書 文淵閣版, V1292.3, p329",2,陳龍正,,明,編
skqs4.org,少墟集,KR4e0226,20 卷,"四庫全書 文淵閣版, V1293.1, p1",1,馮從吾,1556 - 1627,明,撰
skqs4.org,石隱園藏稿,KR4e0227,8 卷,"四庫全書 文淵閣版, V1293.2, p377",1,畢自嚴,,明,撰
skqs4.org,仰節堂集,KR4e0228,14 卷,"四庫全書 文淵閣版, V1293.3, p669",1,曹于汴,1558 - 1634,明,撰
skqs4.org,願學集,KR4e0229,8 卷,"四庫全書 文淵閣版, V1294.1, p1",1,鄒元標,1551 - 1624,明,撰
skqs4.org,劉蕺山集,KR4e0230,17 卷,"四庫全書 文淵閣版, V1294.2, p301",1,劉宗周,1578 - 1645,明,撰
skqs4.org,學古緒言,KR4e0231,25 卷,"四庫全書 文淵閣版, V1295.1, p1",1,婁堅,1567 - 1631,明,撰
skqs4.org,檀園集,KR4e0232,12 卷,"四庫全書 文淵閣版, V1295.2, p293",1,李流芳,1575 - 1629,明,撰
skqs4.org,忠介燼餘集,KR4e0233,3 卷,"四庫全書 文淵閣版, V1295.3, p411",1,周順昌,1584 - 1626,明,撰
skqs4.org,忠介燼餘集,KR4e0233,3 卷,"四庫全書 文淵閣版, V1295.3, p411",2,周靖,,清,編
skqs4.org,文忠集,KR4e0234,12 卷,"四庫全書 文淵閣版, V1295.4, p439",1,范景文,1587 - 1644,明,撰
skqs4.org,文忠集,KR4e0234,12 卷,"四庫全書 文淵閣版, V1295.4, p439",2,范毓秀,,清,編
skqs4.org,文忠集,KR4e0234,12 卷,"四庫全書 文淵閣版, V1295.4, p439",3,王孫錫,,清,編
skqs4.org,幔亭集,KR4e0235,15 卷,"四庫全書 文淵閣版, V1296.1, p1",1,徐熥,,明,撰
skqs4.org,白谷集,KR4e0236,5 卷,"四庫全書 文淵閣版, V1296.2, p197",1,孫傳庭,1593 - 1634,明,撰
skqs4.org,集玉山房稿,KR4e0237,10 卷,"四庫全書 文淵閣版, V1296.3, p379",1,葛昕,,明,撰
skqs4.org,宋布衣集,KR4e0238,3 卷,"四庫全書 文淵閣版, V1296.4, p543",1,宋登春,,明,撰
skqs4.org,忠肅集,KR4e0239,2 卷,"四庫全書 文淵閣版, V1296.5, p589",1,盧象昇,1600 - 1638,明,撰
skqs4.org,倪文貞集,KR4e0240,17 卷,"四庫全書 文淵閣版, V1297.1, p1",1,倪元璐,1594 - 1644,明,撰
skqs4.org,凌忠介公集,KR4e0241,6 卷,"四庫全書 文淵閣版, V1297.2, p379",1,凌義渠,1593 - 1644,明,撰
skqs4.org,申忠愍詩集,KR4e0242,6 卷,"四庫全書 文淵閣版, V1297.3, p471",1,申佳胤,d. 1644,明,撰
skqs4.org,茅薝集,KR4e0243,8 卷,"四庫全書 文淵閣版, V1297.4, p505",1,魏學洢,,明,撰
skqs4.org,陶菴全集,KR4e0244,22 卷,"四庫全書 文淵閣版, V1297.5, p621",1,黃淳耀,1605 - 1645,明,撰
skqs4.org,聖祖仁皇帝御製文集,KR4f0001,176 卷,"四庫全書 文淵閣版, V1298.1, p1 - V1299.1",1,聖祖玄燁,1654 - 1722,清,御製
skqs4.org,聖祖仁皇帝御製文集,KR4f0001,176 卷,"四庫全書 文淵閣版, V1298.1, p1 - V1299.1",2,張玉書,,清,奉敕編
skqs4.org,聖祖仁皇帝御製文集,KR4f0001,176 卷,"四庫全書 文淵閣版, V1298.1, p1 - V1299.1",3,允祿,,清,奉敕編
skqs4.org,世宗憲皇帝御製文集,KR4f0002,30 卷,"四庫全書 文淵閣版, V1300.1, p1",1,世宗胤禛,1678 - 1735,清,御製
skqs4.org,御製樂善堂全集定本,KR4f0003,30 卷,"四庫全書 文淵閣版, V1300.2, p233",1,高宗弘曆,1708 - 1761,清,御製
skqs4.org,御製樂善堂全集定本,KR4f0003,30 卷,"四庫全書 文淵閣版, V1300.2, p233",2,蔣溥,,清,奉敕重編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",1,高宗弘曆,1711 - 1799,清,御製
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",2,于敏中,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",3,梁國治,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",4,董誥,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",5,沈初,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",6,彭元瑞,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",7,彭元瑞,,清,奉敕編
skqs4.org,御製文集,KR4f0004,92 卷,"四庫全書 文淵閣版, V1301.1, p1",8,崔衢亭,,清,奉敕編
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",1,高宗弘曆,1711 - 1799,清,御製
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",2,蔣溥,,清,奉敕編
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",3,蔣溥,,清,奉敕編
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",4,于敏中,,清,奉敕編
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",5,董誥,,清,奉敕編
skqs4.org,御製詩集,KR4f0005,454 卷,"四庫全書 文淵閣版, V1302.1, p1 - V1311.1",6,王杰,,清,奉敕編
skqs4.org,梅村集,KR4f0012,40 卷,"四庫全書 文淵閣版, V1312.1, p1",1,吳偉業,1609 - 1672,清,撰
skqs4.org,湯子遺書,KR4f0014,10 卷,"四庫全書 文淵閣版, V1312.2, p421",1,湯斌,1627 - 1687,清,撰
skqs4.org,湯子遺書,KR4f0014,10 卷,"四庫全書 文淵閣版, V1312.2, p421",2,王廷燦,,清,編
skqs4.org,兼濟堂文集,KR4f0015,20 卷,"四庫全書 文淵閣版, V1312.3, p645",1,魏裔介,1616 - 1686,清,撰
skqs4.org,學餘堂文集,KR4f0016,28 卷,"四庫全書 文淵閣版, V1313.1, p1",1,施閏章,1618 - 1683,清,撰
skqs4.org,范忠貞集,KR4f0017,10 卷,"四庫全書 文淵閣版, V1314.1, p1",1,范承謨,1624 - 1676,清,撰
skqs4.org,范忠貞集,KR4f0017,10 卷,"四庫全書 文淵閣版, V1314.1, p1",2,劉可書,,清,編
skqs4.org,林蕙堂全集,KR4f0018,26 卷,"四庫全書 文淵閣版, V1314.2, p195",1,吳綺,1619 - 1694,清,撰
skqs4.org,精華錄,KR4f0019,10 卷,"四庫全書 文淵閣版, V1315.1, p1",1,王士禛,1634 - 1711,清,撰
skqs4.org,堯峯文鈔,KR4f0020,50 卷,"四庫全書 文淵閣版, V1315.2, p203",1,汪琬,1624 - 1690,清,撰
skqs4.org,午亭文編,KR4f0022,50 卷,"四庫全書 文淵閣版, V1316.1, p1",1,陳廷敬,1639 - 1712,清,撰
skqs4.org,讀書齋偶存稿,KR4f0023,4 卷,"四庫全書 文淵閣版, V1316.2, p745",1,葉方藹,1629 - 1682,清,撰
skqs4.org,松桂堂全集,KR4f0024,37 卷,"四庫全書 文淵閣版, V1317.1, p1",1,彭孫遹,1631 - 1700,清,撰
skqs4.org,曝書亭集,KR4f0025,80 卷,"四庫全書 文淵閣版, V1317.2, p389 - V1318.1",1,朱彝尊,1629 - 1709,清,撰
skqs4.org,于清端政書,KR4f0026,8 卷,"四庫全書 文淵閣版, V1318.2, p541",1,于成龍,1638 - 1700,清,撰
skqs4.org,愚菴小集,KR4f0027,15 卷,"四庫全書 文淵閣版, V1319.1, p1",1,朱鶴齡,1606 - 1683,清,撰
skqs4.org,抱犢山房集,KR4f0028,6 卷,"四庫全書 文淵閣版, V1319.2, p199",1,嵇永仁,1637 - 1676,清,撰
skqs4.org,抱犢山房集,KR4f0028,6 卷,"四庫全書 文淵閣版, V1319.2, p199",2,嵇曾筠,,清,編
skqs4.org,抱犢山房集,KR4f0028,6 卷,"四庫全書 文淵閣版, V1319.2, p199",3,姜垐,,清,撰
skqs4.org,文端集,KR4f0029,46 卷,"四庫全書 文淵閣版, V1319.3, p275",1,張英,1637 - 1708,清,撰
skqs4.org,西河集,KR4f0030,存189 卷,"四庫全書 文淵閣版, V1320.1, p1 - V1321.1",1,毛奇齡,1623 - 1716,清,撰
skqs4.org,陳檢討四六,KR4f0031,20 卷,"四庫全書 文淵閣版, V1322.1, p1",1,陳維崧,1625 - 1682,清,撰
skqs4.org,陳檢討四六,KR4f0031,20 卷,"四庫全書 文淵閣版, V1322.1, p1",2,程師恭,,清,註
skqs4.org,蓮洋詩鈔,KR4f0033,10 卷,"四庫全書 文淵閣版, V1322.2, p275",1,吳雯,1644 - 1704,清,撰
skqs4.org,張文真集,KR4f0034,12 卷,"四庫全書 文淵閣版, V1322.3, p389",1,張玉書,1642 - 1711,清,撰
skqs4.org,西陂類稿,KR4f0035,39 卷,"四庫全書 文淵閣版, V1323.1, p1",1,宋犖,1634 - 1713,清,撰
skqs4.org,鐵廬集,KR4f0036,3 卷,"四庫全書 文淵閣版, V1323.2, p521",1,潘天成,1654 - 1727,清,撰
skqs4.org,鐵廬集,KR4f0036,3 卷,"四庫全書 文淵閣版, V1323.2, p521",2,許重炎,,清,編
skqs4.org,湛園集,KR4f0037,8 卷,"四庫全書 文淵閣版, V1323.3, p593",1,姜宸英,1628 - 1699,清,撰
skqs4.org,湛園集,KR4f0037,8 卷,"四庫全書 文淵閣版, V1323.3, p593",2,黃叔琳,,清,編
skqs4.org,古歡堂集,KR4f0038,37 卷,"四庫全書 文淵閣版, V1324.1, p1",1,田雯,1635 - 1704,清,撰
skqs4.org,榕村集,KR4f0039,40 卷,"四庫全書 文淵閣版, V1324.2, p525",1,李光地,1642 - 1718,清,撰
skqs4.org,三魚堂文集,KR4f0040,12 卷,"四庫全書 文淵閣版, V1325.1, p1",1,陸隴其,1630 - 1693,清,撰
skqs4.org,三魚堂文集,KR4f0040,12 卷,"四庫全書 文淵閣版, V1325.1, p1",2,侯銓,,清,編
skqs4.org,因園集,KR4f0041,13 卷,"四庫全書 文淵閣版, V1325.2, p301",1,趙執信,1662 - 1744,清,撰
skqs4.org,懷清堂集,KR4f0042,20 卷,"四庫全書 文淵閣版, V1325.3, p433",1,湯右曾,1656 - 1722,清,撰
skqs4.org,二希堂文集,KR4f0043,11 卷,"四庫全書 文淵閣版, V1325.4, p633",1,蔡世遠,1683 - 1734,清,撰
skqs4.org,敬業堂詩集,KR4f0044,50 卷,"四庫全書 文淵閣版, V1326.1, p1",1,查慎行,1650 - 1727,清,撰
skqs4.org,望溪集,KR4f0045,8 卷,"四庫全書 文淵閣版, V1326.2, p713",1,方苞,1668 - 1749,清,撰
skqs4.org,存研樓文集,KR4f0046,16 卷,"四庫全書 文淵閣版, V1327.1, p1",1,儲大文,1665 - 1743,清,撰
skqs4.org,香屑集,KR4f0047,18 卷,"四庫全書 文淵閣版, V1327.2, p375",1,黃之雋,1668 - 1748,清,撰
skqs4.org,鹿洲初集,KR4f0048,20 卷,"四庫全書 文淵閣版, V1327.3, p567",1,藍鼎元,1680 - 1733,清,撰
skqs4.org,樊榭山房集,KR4f0049,10 卷,"四庫全書 文淵閣版, V1328.1, p1",1,厲鶚,1692 - 1752,清,撰
skqs4.org,果堂集,KR4f0050,12 卷,"四庫全書 文淵閣版, V1328.2, p287",1,沈彤,1688 - 1752,清,撰
skqs4.org,松泉集,KR4f0051,46 卷,"四庫全書 文淵閣版, V1328.3, p381",1,汪由敦,1692 - 1758,清,撰
skqs4.org,[[mandoku:S4b0963.org][S4b0963]] 宋文鑑,,,"四庫全書 文淵閣版, V1328.3, p1000",,,,,
skqs4.org,文選註,KR4h0002,60 卷,"四庫全書 文淵閣版, V1329.1, p1",1,蕭統,501 - 531,梁,編
skqs4.org,文選註,KR4h0002,60 卷,"四庫全書 文淵閣版, V1329.1, p1",2,李善,,唐,註
